Release,Perf,Quantile,Value
PyAF-2.0,L2,20,0.5366
PyAF-2.0,L2,30,0.8533
PyAF-2.0,L2,40,1.4042
PyAF-2.0,L2,50,2.3936
PyAF-2.0,L2,60,4.3927
PyAF-2.0,L2,70,11.322
PyAF-2.0,L2,80,34.2935
PyAF-2.0,L2,90,180.8579
PyAF-2.0,L2,100,19611.6608
PyAF-2.0,MAPE,0,0.0
PyAF-2.0,MAPE,10,0.0056
PyAF-2.0,MAPE,20,0.0112
PyAF-2.0,MAPE,30,0.0186
PyAF-2.0,MAPE,40,0.0272
PyAF-2.0,MAPE,50,0.0412
PyAF-2.0,MAPE,60,0.0593
PyAF-2.0,MAPE,70,0.0863
PyAF-2.0,MAPE,80,0.1333
PyAF-2.0,MAPE,90,0.2372
PyAF-2.0,MAPE,100,151566558803.3739
PyAF-2.0,SMAPE,0,0.0
PyAF-2.0,SMAPE,10,0.0056
PyAF-2.0,SMAPE,20,0.0111
PyAF-2.0,SMAPE,30,0.0183
PyAF-2.0,SMAPE,40,0.027
PyAF-2.0,SMAPE,50,0.0408
PyAF-2.0,SMAPE,60,0.0588
PyAF-2.0,SMAPE,70,0.085
PyAF-2.0,SMAPE,80,0.1335
PyAF-2.0,SMAPE,90,0.2398
PyAF-2.0,SMAPE,100,2.0
PyAF-2.0,MASE,0,0.0
PyAF-2.0,MASE,10,0.4275
PyAF-2.0,MASE,20,0.7459
PyAF-2.0,MASE,30,1.157
PyAF-2.0,MASE,40,1.5699
PyAF-2.0,MASE,50,2.1784
PyAF-2.0,MASE,60,3.0781
PyAF-2.0,MASE,70,4.1667
PyAF-2.0,MASE,80,5.8135
PyAF-2.0,MASE,90,11.5396
PyAF-2.0,MASE,100,618032602603.8331
PyAF-2.0,TrainingTime,0,2.78
PyAF-2.0,TrainingTime,10,3.499
PyAF-2.0,TrainingTime,20,4.06
PyAF-2.0,TrainingTime,30,4.12
PyAF-2.0,TrainingTime,40,4.18
PyAF-2.0,TrainingTime,50,4.23
PyAF-2.0,TrainingTime,60,4.28
PyAF-2.0,TrainingTime,70,4.373
PyAF-2.0,TrainingTime,80,4.55
PyAF-2.0,TrainingTime,90,4.821
PyAF-2.0,TrainingTime,100,7.07
PyAF-3.0,L1,0,0.0
PyAF-3.0,L1,10,0.2497
PyAF-3.0,L1,20,0.45
PyAF-3.0,L1,30,0.724
PyAF-3.0,L1,40,1.2202
PyAF-3.0,L1,50,2.0224
PyAF-3.0,L1,60,3.7609
PyAF-3.0,L1,70,9.1252
PyAF-3.0,L1,80,29.8515
PyAF-3.0,L1,90,154.3425
PyAF-3.0,L1,100,16210.0544
PyAF-3.0,L2,0,0.0
PyAF-3.0,L2,10,0.2888
PyAF-3.0,L2,20,0.5366
PyAF-3.0,L2,30,0.8533
PyAF-3.0,L2,40,1.4042
PyAF-3.0,L2,50,2.3936
PyAF-3.0,L2,60,4.3927
PyAF-3.0,L2,70,11.322
PyAF-3.0,L2,80,34.2935
PyAF-3.0,L2,90,180.8579
PyAF-3.0,L2,100,19611.6608
PyAF-3.0,MAPE,0,0.0
PyAF-3.0,MAPE,10,0.0056
PyAF-3.0,MAPE,20,0.0112
PyAF-3.0,MAPE,30,0.0186
PyAF-3.0,MAPE,40,0.0272
PyAF-3.0,MAPE,50,0.0412
PyAF-3.0,MAPE,60,0.0593
PyAF-3.0,MAPE,70,0.0863
PyAF-3.0,MAPE,80,0.1333
PyAF-3.0,MAPE,90,0.2372
PyAF-3.0,MAPE,100,151566558803.3739
PyAF-3.0,SMAPE,0,0.0
PyAF-3.0,SMAPE,10,0.0056
PyAF-3.0,SMAPE,20,0.0111
PyAF-3.0,SMAPE,30,0.0183
PyAF-3.0,SMAPE,40,0.027
PyAF-3.0,SMAPE,50,0.0408
PyAF-3.0,SMAPE,60,0.0588
PyAF-3.0,SMAPE,70,0.085
PyAF-3.0,SMAPE,80,0.1335
PyAF-3.0,SMAPE,90,0.2398
PyAF-3.0,SMAPE,100,2.0
PyAF-3.0,MASE,0,0.0
PyAF-3.0,MASE,10,0.4275
PyAF-3.0,MASE,20,0.7459
PyAF-3.0,MASE,30,1.157
PyAF-3.0,MASE,40,1.5699
PyAF-3.0,MASE,50,2.1784
PyAF-3.0,MASE,60,3.0781
PyAF-3.0,MASE,70,4.1667
PyAF-3.0,MASE,80,5.8135
PyAF-3.0,MASE,90,11.5396
PyAF-3.0,MASE,100,618032602603.8331
PyAF-3.0,TrainingTime,0,2.78
PyAF-3.0,TrainingTime,10,3.499
PyAF-3.0,TrainingTime,20,4.06
PyAF-3.0,TrainingTime,30,4.12
PyAF-3.0,TrainingTime,40,4.18
PyAF-3.0,TrainingTime,50,4.23
PyAF-3.0,TrainingTime,60,4.28
PyAF-3.0,TrainingTime,70,4.373
PyAF-3.0,TrainingTime,80,4.55
PyAF-3.0,TrainingTime,90,4.821
PyAF-3.0,TrainingTime,100,7.07
PyAF-4.0,L1,0,0.0
PyAF-4.0,L1,10,0.2
PyAF-4.0,L1,20,0.5
PyAF-4.0,L1,30,0.8333
PyAF-4.0,L1,40,1.3333
PyAF-4.0,L1,50,2.0965
PyAF-4.0,L1,60,3.8333
PyAF-4.0,L1,70,8.1909
PyAF-4.0,L1,80,28.5167
PyAF-4.0,L1,90,171.6017
PyAF-4.0,L1,100,17249.4444
PyAF-4.0,L2,0,0.0
PyAF-4.0,L2,10,0.2582
PyAF-4.0,L2,20,0.6195
PyAF-4.0,L2,30,1.0
PyAF-4.0,L2,40,1.535
PyAF-4.0,L2,50,2.4494
PyAF-4.0,L2,60,4.5213
PyAF-4.0,L2,70,9.0617
PyAF-4.0,L2,80,31.0541
PyAF-4.0,L2,90,191.9333
PyAF-4.0,L2,100,20236.0229
PyAF-4.0,MAPE,0,0.0
PyAF-4.0,MAPE,10,0.0071
PyAF-4.0,MAPE,20,0.0145
PyAF-4.0,MAPE,30,0.0227
PyAF-4.0,MAPE,40,0.0325
PyAF-4.0,MAPE,50,0.0445
PyAF-4.0,MAPE,60,0.0605
PyAF-4.0,MAPE,70,0.0853
PyAF-4.0,MAPE,80,0.1234
PyAF-4.0,MAPE,90,0.2196
PyAF-4.0,MAPE,100,139227172320.3085
PyAF-4.0,SMAPE,0,0.0
PyAF-4.0,SMAPE,10,0.0072
PyAF-4.0,SMAPE,20,0.0144
PyAF-4.0,SMAPE,30,0.0229
PyAF-4.0,SMAPE,40,0.0323
PyAF-4.0,SMAPE,50,0.0446
PyAF-4.0,SMAPE,60,0.0606
PyAF-4.0,SMAPE,70,0.0838
PyAF-4.0,SMAPE,80,0.1212
PyAF-4.0,SMAPE,90,0.2045
PyAF-4.0,SMAPE,100,2.0
PyAF-4.0,MASE,0,0.0
PyAF-4.0,MASE,10,0.4922
PyAF-4.0,MASE,20,0.8915
PyAF-4.0,MASE,30,1.4154
PyAF-4.0,MASE,40,1.9271
PyAF-4.0,MASE,50,2.6539
PyAF-4.0,MASE,60,3.3333
PyAF-4.0,MASE,70,4.0125
PyAF-4.0,MASE,80,5.1679
PyAF-4.0,MASE,90,7.8826
PyAF-4.0,MASE,100,59444444444.4444
PyAF-4.0,TrainingTime,0,1.28
PyAF-4.0,TrainingTime,10,1.781
PyAF-4.0,TrainingTime,20,2.07
PyAF-4.0,TrainingTime,30,2.097
PyAF-4.0,TrainingTime,40,2.11
PyAF-4.0,TrainingTime,50,2.12
PyAF-4.0,TrainingTime,60,2.14
PyAF-4.0,TrainingTime,70,2.18
PyAF-4.0,TrainingTime,80,2.23
PyAF-4.0,TrainingTime,90,2.59
PyAF-4.0,TrainingTime,100,3.49
PyAF-5.0,L1,0,0.0
PyAF-5.0,L1,10,0.3884
PyAF-5.0,L1,20,0.7795
PyAF-5.0,L1,30,1.4727
PyAF-5.0,L1,40,2.695
PyAF-5.0,L1,50,4.6434
PyAF-5.0,L1,60,8.8203
PyAF-5.0,L1,70,21.8032
PyAF-5.0,L1,80,72.5735
PyAF-5.0,L1,90,349.544
PyAF-5.0,L1,100,15493.1163
PyAF-5.0,L2,0,0.0
PyAF-5.0,L2,10,0.4773
PyAF-5.0,L2,20,0.9159
PyAF-5.0,L2,30,1.7184
PyAF-5.0,L2,40,3.1639
PyAF-5.0,L2,50,5.635
PyAF-5.0,L2,60,10.9557
PyAF-5.0,L2,70,26.6299
PyAF-5.0,L2,80,94.6449
PyAF-5.0,L2,90,396.1467
PyAF-5.0,L2,100,15863.8989
PyAF-5.0,MAPE,0,0.0
PyAF-5.0,MAPE,10,0.0095
PyAF-5.0,MAPE,20,0.0208
PyAF-5.0,MAPE,30,0.0345
PyAF-5.0,MAPE,40,0.0542
PyAF-5.0,MAPE,50,0.081
PyAF-5.0,MAPE,60,0.1277
PyAF-5.0,MAPE,70,0.1795
PyAF-5.0,MAPE,80,0.3098
PyAF-5.0,MAPE,90,0.8299
PyAF-5.0,MAPE,100,111060606063.017
PyAF-5.0,SMAPE,0,0.0
PyAF-5.0,SMAPE,10,0.0095
PyAF-5.0,SMAPE,20,0.0208
PyAF-5.0,SMAPE,30,0.0345
PyAF-5.0,SMAPE,40,0.054
PyAF-5.0,SMAPE,50,0.0798
PyAF-5.0,SMAPE,60,0.1247
PyAF-5.0,SMAPE,70,0.1826
PyAF-5.0,SMAPE,80,0.3292
PyAF-5.0,SMAPE,90,0.7351
PyAF-5.0,SMAPE,100,2.0
PyAF-5.0,MASE,0,0.0
PyAF-5.0,MASE,10,0.6464
PyAF-5.0,MASE,20,1.2625
PyAF-5.0,MASE,30,2.0065
PyAF-5.0,MASE,40,3.0529
PyAF-5.0,MASE,50,4.6392
PyAF-5.0,MASE,60,6.9501
PyAF-5.0,MASE,70,10.6372
PyAF-5.0,MASE,80,16.7886
PyAF-5.0,MASE,90,45.2673
PyAF-5.0,MASE,100,483221534227.7534
PyAF-5.0,TrainingTime,0,1.65
PyAF-5.0,TrainingTime,10,2.88
PyAF-5.0,TrainingTime,20,5.25
PyAF-5.0,TrainingTime,30,5.437
PyAF-5.0,TrainingTime,40,5.86
PyAF-5.0,TrainingTime,50,6.415
PyAF-5.0,TrainingTime,60,6.954
PyAF-5.0,TrainingTime,70,7.633
PyAF-5.0,TrainingTime,80,7.89
PyAF-5.0,TrainingTime,90,7.98
PyAF-5.0,TrainingTime,100,15.69
