Name,Signal,Length,Horizon,TrainingTime,Formula,Count,MAPE,SMAPE,MASE,L1,L2,R2
I&T0047,I&T0047,234,26,10.25,Lag1Trend+NoCycle+NoAR,26,0.3189,0.4153,9.9094,95.9230769231,120.01987015,-1.70704615333
I&T0048,I&T0048,261,26,10.35,Lag1Trend+NoCycle+NoAR,26,0.3527,0.438,5.9965,52.7692307692,57.7074851831,-5.10407809111
I&T0049,I&T0049,235,26,9.76,Lag1Trend+NoCycle+NoAR,26,0.212,0.2443,6.3874,35.7692307692,43.6577599059,-0.705308408642
I&T0050,I&T0050,84,26,8.93,Lag1Trend+NoCycle+NoAR,26,0.2264,0.2641,3.7766,71.0,83.104197802,-1.76319670831
I&T0051,I&T0051,114,26,8.56,Lag1Trend+NoCycle+NoAR,26,0.1028,0.1133,3.0692,24.3076923077,33.631487078,-0.805228165609
I&T0052,I&T0052,261,26,11.17,LinearTrend+NoCycle+NoAR,26,0.0903,0.0851,2.897,11.4722220183,13.393964143,-0.495870759496
I&T0053,I&T0053,237,26,12.76,PolyTrend+NoCycle+AR(59),26,0.4756,0.6612,3.3352,39.7556592027,43.7664267983,-8.65952076458
I&T0054,I&T0054,87,26,9.64,ConstantTrend+NoCycle+AR(21),26,0.2813,0.3497,5.9896,101.822379029,125.941545948,-1.31276731416
I&T0055,I&T0055,261,26,10.51,Lag1Trend+NoCycle+NoAR,26,0.2216,0.1917,4.3269,17.3076923077,20.0115351351,-2.5928226363
I&T0056,I&T0056,261,26,10.61,Lag1Trend+NoCycle+NoAR,26,0.2688,0.338,1.3385,40.1538461538,59.1685987406,-0.853721504393
I&T0057,I&T0057,261,26,10.06,Lag1Trend+NoCycle+NoAR,26,0.2281,0.2756,7.1746,29.8461538462,39.1643479947,-0.755471882111
I&T0058,I&T0058,261,26,10.63,Lag1Trend+NoCycle+NoAR,26,0.1453,0.1581,5.397,13.3846153846,14.6155870431,-2.54626719057
I&T0059,I&T0059,261,26,9.73,LinearTrend+NoCycle+NoAR,26,0.0378,0.0388,1.0968,4.21186052884,5.29656640737,-0.870241047176
I&T0060,I&T0060,261,26,11.05,Lag1Trend+NoCycle+NoAR,26,0.0667,0.0638,2.045,11.6153846154,13.4793289036,-2.61034685479
I&T0061,I&T0061,211,26,10.26,Lag1Trend+NoCycle+NoAR,26,0.083,0.0826,1.4957,6.46153846154,7.44208407535,-0.010799136069
I&T0062,I&T0062,84,26,8.09,Lag1Trend+NoCycle+NoAR,26,0.163,0.1484,3.8603,52.5,57.0172038815,-5.57142857143
I&T0063,I&T0063,59,26,8.47,ConstantTrend+NoCycle+AR(14),26,0.086,0.0853,1.7774,34.4812966451,45.3115220369,0.512669029561
I&T0064,I&T0064,73,26,9.09,ConstantTrend+Cycle_Length_5+AR(18),26,0.1736,0.1602,1.3477,59.8395943168,72.3306634721,0.261541059829
I&T0065,I&T0065,31,26,8.17,PolyTrend+NoCycle+AR(7),26,3.0466,0.9063,10.0035,852.297219809,1036.35939118,-19.063587451
I&T0066,I&T0066,185,26,9.97,Lag1Trend+NoCycle+NoAR,26,0.1411,0.1574,4.0673,32.5384615385,40.5291917587,-1.59361131614
I&T0067,I&T0067,195,26,9.92,LinearTrend+NoCycle+NoAR,26,0.0893,0.0866,1.3942,12.6038807519,14.7832304123,0.12768258525
I&T0068,I&T0068,261,26,10.55,Lag1Trend+NoCycle+NoAR,26,0.4463,0.6611,5.8115,105.769230769,153.741791526,-0.862294432336
I&T0069,I&T0069,261,26,10.49,Lag1Trend+NoCycle+NoAR,26,0.1379,0.1314,1.8875,4.07692307692,4.88325238403,-0.26371903418
I&T0070,I&T0070,90,26,10.18,ConstantTrend+NoCycle+AR(22),26,0.1264,0.1172,1.5107,32.8738950507,37.6823942895,-2.35083947521
I&T0071,I&T0071,127,26,9.27,ConstantTrend+NoCycle+AR(31),26,0.0794,0.08,1.8492,2.1451109673,2.57190655516,0.865286673394
I&T0072,I&T0072,93,26,8.23,Lag1Trend+NoCycle+NoAR,26,0.0423,0.0429,1.1888,13.0769230769,15.317159809,-0.192481203007
I&T0073,I&T0073,151,26,10.48,ConstantTrend+NoCycle+AR(37),26,0.4165,0.5934,4.1155,111.119565779,160.141293219,-0.712993364367
I&T0074,I&T0074,215,26,10.18,Lag1Trend+NoCycle+NoAR,26,0.1262,0.141,3.0035,22.3461538462,30.1336765354,-0.740321451151
I&T0075,I&T0075,100,26,10.08,ConstantTrend+NoCycle+AR(25),26,0.2096,0.22,3.637,43.0623175723,47.8983134103,-0.0827729056992
I&T0076,I&T0076,145,26,9.75,Lag1Trend+NoCycle+NoAR,26,0.1827,0.2156,4.7411,49.3076923077,65.6083953352,-1.1438267148
I&T0077,I&T0077,66,26,7.95,Lag1Trend+NoCycle+NoAR,26,0.1207,0.1329,3.8636,42.5,56.6449807675,-0.457278667047
I&T0078,I&T0078,261,26,10.25,Lag1Trend+NoCycle+NoAR,26,0.0583,0.0596,2.0918,9.53846153846,11.4354374979,-0.0780487804878
I&T0079,I&T0079,261,26,10.65,Lag1Trend+NoCycle+NoAR,26,0.1343,0.1283,3.5117,12.9230769231,14.4541716097,-0.0974760661445
I&T0080,I&T0080,261,26,11.65,Lag1Trend+NoCycle+NoAR,26,0.0657,0.063,1.4687,5.34615384615,7.07922203462,-0.106075941101
I&T0081,I&T0081,188,26,10.14,ConstantTrend+NoCycle+NoAR,26,0.3316,0.4111,2.0862,76.3536076327,90.4404125777,-2.44350403812
I&T0082,I&T0082,107,26,8.86,Lag1Trend+NoCycle+NoAR,26,0.2014,0.2311,5.2178,70.9615384615,82.8518139628,-2.75334155663
I&T0083,I&T0083,261,26,10.82,Lag1Trend+NoCycle+NoAR,26,0.2598,0.2217,3.4804,25.6153846154,28.8564084337,-3.71661750905
I&T0084,I&T0084,260,26,9.44,Lag1Trend+NoCycle+NoAR,26,0.1224,0.1344,3.1294,13.7692307692,17.2180584986,-1.40170653372
I&T0085,I&T0085,178,26,8.89,Lag1Trend+NoCycle+NoAR,26,0.1905,0.2162,3.7117,27.6153846154,31.561904983,-3.26537282424
I&T0086,I&T0086,261,26,10.55,Lag1Trend+NoCycle+NoAR,26,0.0552,0.0563,0.9071,5.76923076923,7.06562643529,-0.110716166403
I&T0087,I&T0087,225,26,10.0,ConstantTrend+NoCycle+NoAR,26,0.0854,0.0843,1.039,9.30962747944,12.5073951282,-0.0743022332835
I&T0088,I&T0088,255,26,10.7,ConstantTrend+NoCycle+NoAR,26,0.2026,0.2324,5.2295,31.3770491803,38.1190589984,-0.782264917245
I&T0089,I&T0089,261,26,11.14,Lag1Trend+NoCycle+NoAR,26,0.4258,0.5527,4.35,108.923076923,117.275481076,-6.27969382258
I&T0090,I&T0090,261,26,11.16,Lag1Trend+NoCycle+NoAR,26,0.0492,0.0485,1.7505,5.46153846154,6.98349703009,-0.014899642901
I&T0091,I&T0091,47,26,8.63,ConstantTrend+NoCycle+AR(11),26,0.2775,0.3311,2.6121,105.529470219,133.57949208,-0.481550672621
I&T0092,I&T0092,261,26,10.15,Lag1Trend+NoCycle+NoAR,26,0.0569,0.0592,1.4324,8.30769230769,11.2523501819,-0.319723695572
I&T0093,I&T0093,261,26,10.68,Lag1Trend+NoCycle+NoAR,26,0.112,0.1059,2.6614,5.96153846154,6.5896188754,-0.287851533365
I&T0094,I&T0094,261,26,10.52,Lag1Trend+NoCycle+NoAR,26,0.2039,0.1756,2.7426,19.3076923077,24.3973516848,-0.0985595561817
I&T0095,I&T0095,261,26,11.0,Lag1Trend+NoCycle+NoAR,26,0.2294,0.2669,1.982,32.3461538462,38.0470356674,-1.65480017689
I&T0096,I&T0096,261,26,9.91,Lag1Trend+NoCycle+NoAR,26,0.0571,0.0565,2.2913,8.61538461538,9.49493792259,-0.0170894526034
I&T0097,I&T0097,261,26,13.14,ConstantTrend+NoCycle+AR(65),26,0.1437,0.1419,1.6507,8.25368761631,9.51997978043,-0.11748089655
I&T0098,I&T0098,30,26,8.12,ConstantTrend+NoCycle+AR(7),26,0.3262,0.4076,3.8587,10.1870805484,11.8380858033,-2.59921075294
I&T0099,I&T0099,96,26,7.74,Lag1Trend+NoCycle+NoAR,26,0.1208,0.113,3.2023,28.6923076923,30.3998987853,-6.8009090455
I&T0100,I&T0100,121,26,9.44,Lag1Trend+NoCycle+NoAR,26,0.4196,0.5711,6.2841,159.615384615,193.057384853,-2.16015703392
I&T0101,I&T0101,89,26,9.05,ConstantTrend+NoCycle+AR(22),26,0.1275,0.1243,1.2517,26.2359382749,30.7714642577,-0.15028630153
I&T0102,I&T0102,94,26,9.53,ConstantTrend+Cycle_Length_7+AR(23),26,0.1245,0.131,1.6054,31.337880434,38.8272839454,-0.205509966595
I&T0103,I&T0103,261,26,12.94,ConstantTrend+NoCycle+AR(65),26,0.1734,0.156,4.6326,14.45386703,16.1195445646,-4.96886124341
I&T0104,I&T0104,200,26,9.54,Lag1Trend+NoCycle+NoAR,26,0.1414,0.1608,3.586,24.3846153846,33.084972187,-0.782778393485
I&T0105,I&T0105,205,26,10.18,Lag1Trend+NoCycle+NoAR,26,0.4355,0.6202,5.7626,167.115384615,203.519513334,-2.01256398325
I&T0106,I&T0106,261,26,10.8,Lag1Trend+NoCycle+NoAR,26,0.2021,0.1812,6.4042,27.1538461538,28.6114554788,-9.07104899177
I&T0107,I&T0107,209,26,9.06,Lag1Trend+NoCycle+NoAR,26,0.1123,0.1139,2.1739,12.0,14.7283086919,-0.198979591837
I&T0108,I&T0108,261,26,10.02,Lag1Trend+NoCycle+NoAR,26,0.2075,0.186,6.4193,18.2307692308,19.0202321429,-11.3016096579
I&T0109,I&T0109,69,26,8.38,ConstantTrend+Cycle_Length_5+AR(17),26,0.627,0.4712,7.3702,193.098377274,204.343369708,-5.8257483713
I&T0110,I&T0110,261,26,9.62,Lag1Trend+NoCycle+NoAR,26,0.0991,0.1056,1.507,10.3076923077,12.0766780965,-1.46307584691
I&T0111,I&T0111,52,26,8.69,ConstantTrend+NoCycle+AR(13),26,0.1148,0.1214,1.8251,44.5324206737,54.5307038902,0.28543172204
I&T0112,I&T0112,47,26,8.22,ConstantTrend+NoCycle+AR(11),26,0.1621,0.1552,1.226,39.2318601462,44.556768899,0.154156137677
I&T0113,I&T0113,261,26,11.45,Lag1Trend+NoCycle+NoAR,26,0.2173,0.192,4.306,15.8461538462,17.2760394322,-5.30184907546
I&T0114,I&T0114,261,26,10.27,Lag1Trend+NoCycle+NoAR,26,0.1425,0.13,2.6876,26.2307692308,30.8769269097,-0.423829764672
I&T0115,I&T0115,261,26,10.42,Lag1Trend+NoCycle+NoAR,26,0.1698,0.1801,2.9133,15.6153846154,17.4752572337,-0.378140938343
I&T0116,I&T0116,185,26,9.5,LinearTrend+NoCycle+NoAR,26,0.1206,0.1216,2.182,18.1545855899,19.312694008,-0.483388918748
I&T0117,I&T0117,261,26,12.22,ConstantTrend+NoCycle+AR(65),26,0.2209,0.1946,3.5437,17.2932245226,19.120148714,-2.8660305786
I&T0118,I&T0118,260,26,12.42,ConstantTrend+NoCycle+AR(65),26,0.2968,0.3569,1.2274,4.5168245542,5.15504207941,0.339837785678
I&T0119,I&T0119,261,26,10.4,Lag1Trend+NoCycle+NoAR,26,0.2741,0.2317,2.1398,12.1538461538,13.7449291349,-1.37701012507
I&T0120,I&T0120,100,26,9.73,ConstantTrend+NoCycle+AR(25),26,0.3631,0.3019,5.912,93.1732021538,97.7936260267,-39.2001558576
I&T0121,I&T0121,125,26,9.82,ConstantTrend+NoCycle+AR(31),26,0.1403,0.1372,1.5485,26.0150788218,31.8129921415,-0.717451056439
I&T0122,I&T0122,261,26,10.94,Lag1Trend+NoCycle+NoAR,26,0.4955,0.3615,2.3797,75.7692307692,86.876570268,-0.217106788613
I&T0123,I&T0123,62,26,9.08,Lag1Trend+NoCycle+NoAR,26,0.5127,0.7221,4.6836,261.346153846,285.995225888,-5.06259713987
I&T0124,I&T0124,225,26,10.04,Lag1Trend+NoCycle+NoAR,26,0.2149,0.2626,5.9413,45.1538461538,60.9324973292,-1.21803604948
I&T0125,I&T0125,89,26,9.55,ConstantTrend+NoCycle+AR(22),26,0.235,0.2781,5.6953,85.2015101329,108.212490879,-0.910987463849
I&T0126,I&T0126,169,26,9.42,Lag1Trend+NoCycle+NoAR,26,0.2513,0.2989,3.1848,52.2307692308,61.3301281214,-1.9284960726
I&T0127,I&T0127,261,26,10.04,Lag1Trend+NoCycle+NoAR,26,0.2005,0.1708,3.1593,17.6923076923,23.3040108796,-0.116871105919
I&T0128,I&T0128,173,26,9.6,Lag1Trend+NoCycle+NoAR,26,0.1425,0.1364,1.7732,27.3076923077,30.9776594438,-0.00015417823003
I&T0129,I&T0129,164,26,9.33,Lag1Trend+NoCycle+NoAR,26,0.2338,0.28,4.9208,40.1538461538,49.1590824224,-1.64526659412
I&T0130,I&T0130,172,26,9.21,Lag1Trend+NoCycle+NoAR,26,0.4283,0.6184,6.2477,105.461538462,132.914663195,-1.68623818543
I&T0131,I&T0131,261,26,10.62,Lag1Trend+NoCycle+NoAR,26,0.0718,0.0714,1.4727,9.30769230769,12.057554287,-0.00924214417742
I&T0132,I&T0132,261,26,10.64,Lag1Trend+NoCycle+NoAR,26,0.0729,0.072,1.1406,4.65384615385,5.66025278044,-0.0297152094327
I&T0133,I&T0133,61,26,8.52,ConstantTrend+NoCycle+AR(15),26,0.2715,0.3436,4.6796,113.247206338,160.597993258,-0.455225282862
I&T0134,I&T0134,261,26,9.84,Lag1Trend+NoCycle+NoAR,26,0.1497,0.1674,3.308,28.8461538462,37.6113730754,-0.636961210586
I&T0135,I&T0135,261,26,10.15,Lag1Trend+Cycle_Length_7+NoAR,26,0.1436,0.1318,1.8405,11.3376068376,12.7876355539,-2.69100701822
I&T0136,I&T0136,154,26,9.74,Lag1Trend+Cycle_Length_12+NoAR,26,0.0922,0.0947,1.5798,20.0950854701,24.0520941875,0.118779154697
I&T0137,I&T0137,261,26,10.42,Lag1Trend+NoCycle+NoAR,26,0.0938,0.0954,2.5769,15.4615384615,17.5805836956,-0.0299923096642
I&T0138,I&T0138,258,26,10.3,Lag1Trend+NoCycle+NoAR,26,0.2271,0.2659,3.8872,25.5,29.6420958462,-2.38712712633
I&T0139,I&T0139,201,26,10.42,Lag1Trend+NoCycle+NoAR,26,0.2012,0.2317,3.3622,40.0769230769,47.0269971563,-2.2593813498
I&T0140,I&T0140,261,26,10.52,Lag1Trend+NoCycle+NoAR,26,0.1344,0.1455,4.0015,20.8076923077,25.0315185931,-0.602201501712
I&T0141,I&T0141,261,26,10.8,LinearTrend+NoCycle+NoAR,26,0.3183,0.2866,0.9538,38.9165711089,44.3747180414,0.0133521405959
I&T0142,I&T0142,39,26,7.99,ConstantTrend+NoCycle+AR(9),26,0.2464,0.2144,2.1818,73.3096656479,79.2090566841,-6.01733036184
I&T0143,I&T0143,191,26,10.18,PolyTrend+NoCycle+NoAR,26,0.4835,0.6806,5.0944,99.0360524143,120.617928489,-1.4537515017
I&T0144,I&T0144,114,26,9.93,Lag1Trend+NoCycle+AR(28),26,0.1869,0.2152,3.6654,51.9015400836,64.3025122305,-1.63715736662
I&T0145,I&T0145,261,26,10.81,PolyTrend+NoCycle+NoAR,26,0.7248,1.2096,9.3918,54.4723817257,58.7344417847,-27.9692003055
I&T0146,I&T0146,261,26,10.69,Lag1Trend+NoCycle+NoAR,26,0.0528,0.0516,1.2207,5.61538461538,7.10362854192,-0.0394929302778
I&T0147,I&T0147,261,26,11.2,Lag1Trend+NoCycle+NoAR,26,0.172,0.1571,4.6457,17.6538461538,18.4025499905,-11.5447969752
I&T0148,I&T0148,261,26,10.67,Lag1Trend+NoCycle+NoAR,26,0.1197,0.1122,4.4621,11.4230769231,12.0272127342,-3.90278265229
I&T0149,I&T0149,62,26,9.31,ConstantTrend+NoCycle+AR(15),26,0.2796,0.3145,3.0951,74.9019406827,100.542660612,-0.277708203273
I&T0150,I&T0150,261,26,10.99,Lag1Trend+Cycle_Length_7+NoAR,26,0.1909,0.2155,5.2204,44.6868288407,50.7979689095,-1.29918483949
I&T0151,I&T0151,261,26,10.89,Lag1Trend+NoCycle+NoAR,26,0.1183,0.1295,3.1211,15.2307692308,18.9878503664,-1.80439085009
I&T0152,I&T0152,261,26,10.88,Lag1Trend+NoCycle+NoAR,26,0.222,0.2531,5.7345,38.0769230769,42.7605137769,-1.3450887538
I&T0153,I&T0153,261,26,10.91,Lag1Trend+NoCycle+NoAR,26,0.2319,0.2037,1.8238,15.5384615385,20.2180422091,-0.0191189921223
I&T0154,I&T0154,122,26,9.86,Lag1Trend+NoCycle+NoAR,26,0.3453,0.4853,5.5176,118.076923077,177.330634257,-0.769107856192
I&T0155,I&T0155,249,26,10.27,LinearTrend+NoCycle+NoAR,26,0.1581,0.1756,3.2386,18.3949992778,21.4260520364,-3.13559671063
I&T0156,I&T0156,137,26,10.32,ConstantTrend+NoCycle+AR(34),26,0.2571,0.2096,1.9333,46.7073581312,58.2629633661,-2.65542768022
I&T0157,I&T0157,261,26,10.19,Lag1Trend+NoCycle+NoAR,26,0.0627,0.0628,1.6297,7.69230769231,8.94427191,-0.000295945545971
I&T0158,I&T0158,51,26,7.81,ConstantTrend+NoCycle+AR(12),26,1.818,1.5834,16.2031,537.942022561,689.402692484,-328.863064625
I&T0159,I&T0159,133,26,9.75,Lag1Trend+NoCycle+NoAR,26,0.3182,0.4114,6.9855,163.461538462,211.164354509,-1.49516580302
I&T0160,I&T0160,229,26,10.53,PolyTrend+Cycle_Length_5+NoAR,26,0.086,0.0875,1.8174,12.2857544087,14.2312050765,-1.26519500001
I&T0161,I&T0161,261,26,11.15,Lag1Trend+NoCycle+NoAR,26,0.1977,0.2254,5.0161,28.6923076923,32.714381688,-3.11355727899
I&T0162,I&T0162,261,26,10.69,Lag1Trend+NoCycle+NoAR,26,0.0762,0.0795,1.2257,8.92307692308,10.2806764219,-0.7066692146
I&T0163,I&T0163,175,26,8.75,Lag1Trend+NoCycle+NoAR,26,0.1436,0.1623,2.8458,28.2307692308,37.6154632688,-0.845632559181
I&T0164,I&T0164,261,26,11.02,Lag1Trend+NoCycle+NoAR,26,0.2894,0.3523,2.8731,38.3846153846,44.6680061031,-2.82336466613
I&T0165,I&T0165,146,26,9.85,ConstantTrend+NoCycle+AR(36),26,0.1716,0.1686,2.585,41.7742441615,47.9802346086,0.502494344954
I&T0166,I&T0166,227,26,10.71,Lag1Trend+NoCycle+NoAR,26,0.2395,0.2686,3.5822,36.5384615385,43.1455497304,-0.983919281097
I&T0167,I&T0167,261,26,10.53,Lag1Trend+NoCycle+NoAR,26,0.1424,0.1256,1.7534,4.76923076923,6.1768799692,-0.825594563986
I&T0168,I&T0168,110,26,9.97,ConstantTrend+NoCycle+AR(27),26,0.1393,0.1356,1.0372,25.887514459,30.5342762492,0.37574215089
I&T0169,I&T0169,104,26,9.25,ConstantTrend+NoCycle+AR(26),26,0.1986,0.229,2.4681,56.0749493606,71.8832602073,-0.947235703444
I&T0170,I&T0170,251,26,10.92,Lag1Trend+NoCycle+NoAR,26,0.1592,0.1473,1.5363,32.6923076923,40.2473123804,-0.269301210629
I&T0171,I&T0171,260,26,9.83,PolyTrend+NoCycle+NoAR,26,0.0468,0.0467,1.1319,6.65576048299,8.0811324511,0.333786394664
I&T0172,I&T0172,261,26,10.17,Lag1Trend+NoCycle+NoAR,26,0.0923,0.0987,3.3428,17.1153846154,21.0100708453,-1.16860342585
I&T0173,I&T0173,154,26,9.16,ConstantTrend+NoCycle+NoAR,26,0.1517,0.1677,2.5257,35.7639517345,40.8145186692,-1.98503280473
I&T0174,I&T0174,261,26,10.71,Lag1Trend+NoCycle+NoAR,26,0.2284,0.1987,2.9908,19.5,22.3718573212,-1.41130900202
I&T0175,I&T0175,261,26,10.08,Lag1Trend+NoCycle+NoAR,26,0.3573,0.4542,5.2242,65.6153846154,76.9745212592,-2.65813633192
I&T0176,I&T0176,187,26,8.89,Lag1Trend+NoCycle+NoAR,26,0.2015,0.2082,2.0095,14.3076923077,16.6687178225,-0.148854961832
I&T0177,I&T0177,225,26,10.38,Lag1Trend+NoCycle+NoAR,26,0.07,0.074,1.5526,13.5384615385,17.5849586076,-0.871508379888
I&T0178,I&T0178,261,26,10.44,Lag1Trend+NoCycle+NoAR,26,0.17,0.175,3.9547,19.6153846154,22.8658293934,-0.0719259510869
I&T0179,I&T0179,166,26,9.45,Lag1Trend+NoCycle+NoAR,26,0.1681,0.1935,1.2679,29.9230769231,45.2565337399,-0.776734063249
