Name,Signal,Length,Horizon,TrainingTime,Formula,Count,MAPE,SMAPE,MASE,L1,L2,R2
Yahoo_Stock_Price_ABBN.VX,ABBN.VX,1293,7,36.39,Lag1Trend+NoCycle+NoAR,7,0.0381,0.0389,5.3377,0.782857142857,0.839540690752,-6.66424037873
Yahoo_Stock_Price_ADEN.VX,ADEN.VX,1293,7,36.64,Lag1Trend+NoCycle+NoAR,7,0.0066,0.0066,1.2353,0.35,0.435480030705,-1.82446808451
Yahoo_Stock_Price_BALN.VX,BALN.VX,1031,7,32.79,Lag1Trend+NoCycle+NoAR,7,0.0074,0.0073,0.8276,0.8,0.878310065654,-1.04989154005
Yahoo_Stock_Price_CFR.VX,CFR.VX,1293,7,36.26,Lag1Trend+NoCycle+NoAR,7,0.0178,0.0176,1.3571,1.01785714286,1.09336472806,-1.37670538108
Yahoo_Stock_Price_CLN.VX,CLN.VX,769,7,24.28,Lag1Trend+NoCycle+NoAR,7,0.0062,0.0062,1.0679,0.108571428571,0.126603994521,-1.941573026
Yahoo_Stock_Price_GIVN.VX,GIVN.VX,1293,7,36.14,Lag1Trend+NoCycle+NoAR,7,0.0435,0.0425,4.881,87.8571428571,88.9293459519,-40.7218992248
Yahoo_Stock_Price_LONN.VX,LONN.VX,1037,7,32.43,Lag1Trend+NoCycle+NoAR,7,0.0546,0.0565,3.574,9.82857142857,11.0529892531,-3.77822831691
Yahoo_Stock_Price_NESN.VX,NESN.VX,1293,7,36.36,Lag1Trend+NoCycle+NoAR,7,0.0024,0.0024,0.8914,0.185714285714,0.246402690152,-1.31517509602
Yahoo_Stock_Price_ROG.VX,ROG.VX,1296,7,36.75,Lag1Trend+NoCycle+NoAR,7,0.0128,0.0127,1.4222,3.2,3.51079966471,-4.90958904106
Yahoo_Stock_Price_SCMN.VX,SCMN.VX,1031,7,31.61,Lag1Trend+NoCycle+NoAR,7,0.0068,0.0068,2.2463,3.25714285714,3.38188451269,-12.8102513551
Yahoo_Stock_Price_SGSN.VX,SGSN.VX,1293,7,36.42,Lag1Trend+NoCycle+NoAR,7,0.02,0.0198,5.011,43.4285714286,44.1814440687,-28.5940594059
Yahoo_Stock_Price_SLHN.VX,SLHN.VX,1031,7,32.15,Lag1Trend+NoCycle+NoAR,7,0.0088,0.0088,1.619,1.94285714286,2.1507473784,-2.93097467911
Yahoo_Stock_Price_SYNN.VX,SYNN.VX,777,7,24.63,Lag1Trend+NoCycle+NoAR,7,0.0255,0.0259,4.6808,9.98571428571,11.213830746,-3.82994183768
Yahoo_Stock_Price_UHR.VX,UHR.VX,1032,7,31.66,Lag1Trend+NoCycle+NoAR,7,0.0162,0.016,1.6886,6.58571428571,7.33650364372,-4.14934202819
