Name,Signal,Length,Horizon,TrainingTime,Formula,Count,MAPE,SMAPE,MASE,L1,L2,R2
Yahoo_Stock_Price_600000.SS,600000.SS,1289,7,12.29,Lag1Trend+NoCycle+NoAR,7,0.0043,0.0043,0.746,0.06714285714285673,0.07791937224739753,-0.08181817906445987
Yahoo_Stock_Price_600004.SS,600004.SS,1290,7,12.14,Lag1Trend+NoCycle+NoAR,7,0.0212,0.0215,1.7318,0.28285714285714264,0.34272021075090175,-1.4286437666891398
Yahoo_Stock_Price_600006.SS,600006.SS,1289,7,12.08,Lag1Trend+NoCycle+NoAR,7,0.058,0.0555,2.18,0.46142857142857124,0.5701503561091832,-1.8984096364311633
Yahoo_Stock_Price_600007.SS,600007.SS,1290,7,12.44,Lag1Trend+NoCycle+NoAR,7,0.0193,0.0191,1.274,0.3885714285714294,0.4169960602760116,-1.3720489973105723
Yahoo_Stock_Price_600008.SS,600008.SS,1290,7,12.31,Lag1Trend+NoCycle+NoAR,7,0.0193,0.0191,1.4931,0.07714285714285689,0.09196272536817737,-2.374592814639933
Yahoo_Stock_Price_600009.SS,600009.SS,1290,7,12.18,Lag1Trend+NoCycle+NoAR,7,0.0113,0.0112,1.5472,0.30428571428571366,0.3621167925249681,-1.8906334343964817
Yahoo_Stock_Price_600010.SS,600010.SS,1289,7,12.39,Lag1Trend+NoCycle+NoAR,7,0.0133,0.0131,1.4464,0.03857142857142864,0.05250850271282608,-1.1720256990286524
Yahoo_Stock_Price_600011.SS,600011.SS,1289,7,12.07,Lag1Trend+NoCycle+NoAR,7,0.0072,0.0072,1.102,0.051428571428571344,0.05855400437691195,-0.5217391207860649
Yahoo_Stock_Price_600012.SS,600012.SS,1289,7,12.04,Lag1Trend+NoCycle+NoAR,7,0.0221,0.0217,1.2885,0.3285714285714289,0.4060963995337635,-1.8955138304332602
Yahoo_Stock_Price_600015.SS,600015.SS,1290,7,12.27,Lag1Trend+NoCycle+NoAR,7,0.0078,0.0078,1.8514,0.07714285714285778,0.08944271909999219,-1.7605633666733183
Yahoo_Stock_Price_600016.SS,600016.SS,1289,7,12.06,Lag1Trend+NoCycle+NoAR,7,0.0278,0.0274,3.8571,0.25714285714285623,0.2746426249302372,-7.105263145452401
Yahoo_Stock_Price_600020.SS,600020.SS,1289,7,12.94,Lag1Trend+NoCycle+NoAR,7,0.0114,0.0113,1.0714,0.04999999999999982,0.06199078272499176,-1.861702097215907
Yahoo_Stock_Price_600021.SS,600021.SS,1289,7,11.98,Lag1Trend+NoCycle+NoAR,7,0.008,0.008,0.7086,0.08857142857142897,0.12200702555883554,-0.10214566217663923
Yahoo_Stock_Price_600022.SS,600022.SS,1285,7,11.74,Lag1Trend+NoCycle+NoAR,7,0.0197,0.0195,1.3878,0.048571428571428425,0.05656854249492365,-2.805825178056361
Yahoo_Stock_Price_600026.SS,600026.SS,1290,7,12.04,Lag1Trend+NoCycle+NoAR,7,0.0195,0.0192,1.5652,0.11999999999999973,0.1471636601105816,-1.72942386339865
Yahoo_Stock_Price_600027.SS,600027.SS,1290,7,12.53,Lag1Trend+NoCycle+NoAR,7,0.0037,0.0037,0.619,0.018571428571428555,0.02591193878173859,-0.028124977509763394
Yahoo_Stock_Price_600028.SS,600028.SS,1289,7,11.8,Lag1Trend+NoCycle+NoAR,7,0.0027,0.0027,0.9643,0.01285714285714271,0.019639610121239156,-0.7499998865740729
Yahoo_Stock_Price_600029.SS,600029.SS,1290,7,12.1,Lag1Trend+NoCycle+NoAR,7,0.0426,0.0415,2.8571,0.34285714285714214,0.3666060555964665,-6.976744179283272
Yahoo_Stock_Price_600030.SS,600030.SS,1288,7,11.72,Lag1Trend+NoCycle+NoAR,7,0.0075,0.0076,1.0333,0.12571428571428608,0.15109126853849472,-2.2498547290096056
Yahoo_Stock_Price_600031.SS,600031.SS,1289,7,12.17,Lag1Trend+NoCycle+NoAR,7,0.0075,0.0076,1.0,0.03999999999999978,0.05345224838248471,-0.3011152331711806
Yahoo_Stock_Price_600033.SS,600033.SS,1289,7,11.69,Lag1Trend+NoCycle+NoAR,7,0.0065,0.0065,0.6429,0.02142857142857148,0.028030595529069464,-0.26644733925944064
Yahoo_Stock_Price_600036.SS,600036.SS,1289,7,12.14,Lag1Trend+NoCycle+NoAR,7,0.0073,0.0072,1.113,0.12428571428571544,0.13538305443655682,-0.8883515531500517
Yahoo_Stock_Price_600037.SS,600037.SS,1289,7,11.64,Lag1Trend+NoCycle+NoAR,7,0.0574,0.0595,1.999,0.9828571428571428,1.1043032709748324,-3.8110205787762297
Yahoo_Stock_Price_600038.SS,600038.SS,1290,7,11.71,Lag1Trend+NoCycle+NoAR,7,0.011,0.011,1.0298,0.4857142857142855,0.557263723153461,-0.12066400548051415
Yahoo_Stock_Price_600039.SS,600039.SS,1287,7,11.38,Lag1Trend+NoCycle+NoAR,7,0.0077,0.0076,0.75,0.029999999999999933,0.045197977198732434,-0.2031249898775529
Yahoo_Stock_Price_600050.SS,600050.SS,1290,7,11.76,Lag1Trend+NoCycle+NoAR,7,0.016,0.0158,1.6114,0.0671428571428571,0.07736739808029142,-1.0771954571243838
Yahoo_Stock_Price_600051.SS,600051.SS,1289,7,11.49,Lag1Trend+NoCycle+NoAR,7,0.0208,0.0204,1.4543,0.2157142857142857,0.29585227974205536,-0.15094997831535517
Yahoo_Stock_Price_600052.SS,600052.SS,1288,7,11.7,Lag1Trend+NoCycle+NoAR,7,0.0045,0.0045,0.7826,0.03000000000000012,0.04259443290250172,-0.10024751522063169
Yahoo_Stock_Price_600053.SS,600053.SS,1289,7,11.35,Lag1Trend+NoCycle+NoAR,7,0.0191,0.0188,0.9759,0.6457142857142841,0.9064845755523289,-0.04241746404639013
Yahoo_Stock_Price_600054.SS,600054.SS,1290,7,11.62,Lag1Trend+NoCycle+NoAR,7,0.0138,0.0136,1.5933,0.22571428571428598,0.27650884770137685,-1.6089136477533312
Yahoo_Stock_Price_600055.SS,600055.SS,1289,7,11.46,Lag1Trend+NoCycle+NoAR,7,0.0157,0.0154,0.786,0.2842857142857141,0.46495775537753364,-0.2742812461335269
Yahoo_Stock_Price_600056.SS,600056.SS,1289,7,11.31,Lag1Trend+NoCycle+NoAR,7,0.0542,0.0559,2.3187,0.9699999999999994,1.035808862676893,-7.128030302150634
Yahoo_Stock_Price_600058.SS,600058.SS,1290,7,11.19,Lag1Trend+NoCycle+NoAR,7,0.0213,0.0207,0.8278,0.4028571428571439,0.6838337308356265,-0.15631654904525583
Yahoo_Stock_Price_600059.SS,600059.SS,1290,7,11.74,Lag1Trend+NoCycle+NoAR,7,0.0169,0.0167,1.0982,0.17571428571428502,0.22312712584021252,-1.6327433608429387
Yahoo_Stock_Price_600060.SS,600060.SS,1289,7,11.7,Lag1Trend+NoCycle+NoAR,7,0.0134,0.0133,0.7423,0.24000000000000046,0.33717312212825384,-0.41666242790507235
