Name,Signal,Length,Horizon,TrainingTime,Formula,Count,MAPE,SMAPE,MASE,L1,L2,R2
Yahoo_Stock_Price_AAPL,AAPL,1251,7,42.28,Lag1Trend+NoCycle+NoAR,7,0.0152,0.0151,0.9326,1.501429,1.98089158065,-0.0873451483376
Yahoo_Stock_Price_ADBE,ADBE,1251,7,43.71,Lag1Trend+NoCycle+NoAR,7,0.0045,0.0045,0.4569,0.437143714286,0.632728273889,-0.0320072278881
Yahoo_Stock_Price_ADP,ADP,1251,7,47.02,Lag1Trend+NoCycle+NoAR,7,0.0034,0.0034,0.6894,0.322857571429,0.420204572632,-1.17036569788
Yahoo_Stock_Price_ADSK,ADSK,1251,7,44.33,Lag1Trend+NoCycle+NoAR,7,0.011,0.011,0.8404,0.644286142857,0.780961369087,-0.313277043681
Yahoo_Stock_Price_AKAM,AKAM,1251,7,45.92,Lag1Trend+NoCycle+NoAR,7,0.0249,0.0237,0.821,1.29714314286,2.65626591881,-0.0928590384602
Yahoo_Stock_Price_AMAT,AMAT,1251,7,46.07,Lag1Trend+NoCycle+NoAR,7,0.008,0.008,0.9397,0.211428428571,0.233788530821,-0.0508518086873
Yahoo_Stock_Price_AMGN,AMGN,1251,7,46.22,Lag1Trend+NoCycle+NoAR,7,0.0178,0.018,2.1852,2.98285985714,3.87479635779,-1.19159284613
Yahoo_Stock_Price_AMZN,AMZN,1251,7,43.46,Lag1Trend+NoCycle+NoAR,7,0.0068,0.0068,1.696,5.04283814286,6.19275059362,-1.68478495367
Yahoo_Stock_Price_APOL,APOL,1251,7,43.48,Lag1Trend+NoCycle+NoAR,7,0.011,0.0109,5.3766,0.0985714285714,0.100640803994,-23.5693060793
Yahoo_Stock_Price_ATVI,ATVI,1251,7,43.82,Lag1Trend+NoCycle+NoAR,7,0.0174,0.0173,1.4948,0.719999571429,0.77232424908,-2.32230430713
Yahoo_Stock_Price_BBBY,BBBY,1251,7,44.82,Lag1Trend+NoCycle+NoAR,7,0.004,0.004,0.5434,0.175714285714,0.201317382688,-0.150714931637
Yahoo_Stock_Price_BIDU,BIDU,1251,7,45.05,Lag1Trend+NoCycle+NoAR,7,0.0187,0.0185,2.3463,3.00713871429,3.35032756523,-2.33997633132
Yahoo_Stock_Price_BIIB,BIIB,1251,7,44.15,Lag1Trend+NoCycle+NoAR,7,0.0639,0.0668,3.6576,18.2942898571,21.2959738855,-2.33054371616
Yahoo_Stock_Price_CA,CA,1251,7,44.16,Lag1Trend+NoCycle+NoAR,7,0.0076,0.0077,1.2719,0.262857142857,0.296455180907,-0.502375172687
Yahoo_Stock_Price_CELG,CELG,1251,7,47.63,Lag1Trend+NoCycle+NoAR,7,0.0347,0.0355,2.3881,3.72143014286,4.11280950516,-3.24363282328
Yahoo_Stock_Price_CHKP,CHKP,1251,7,43.07,Lag1Trend+NoCycle+NoAR,7,0.0159,0.0157,0.7785,1.27285771429,1.73097512073,-0.204238103258
Yahoo_Stock_Price_CHRW,CHRW,1251,7,47.49,Lag1Trend+NoCycle+NoAR,7,0.0105,0.0103,0.6972,0.728571428571,1.22703002874,-0.0597828653649
Yahoo_Stock_Price_CMCSA,CMCSA,1251,7,45.15,Lag1Trend+NoCycle+NoAR,7,0.0069,0.0069,1.7249,0.462855285714,0.548268450938,-2.48062623941
Yahoo_Stock_Price_COST,COST,1251,7,44.11,Lag1Trend+NoCycle+NoAR,7,0.003,0.003,0.7919,0.502857571429,0.647081328548,-0.00195284374234
Yahoo_Stock_Price_CSCO,CSCO,1251,7,44.62,Lag1Trend+NoCycle+NoAR,7,0.0228,0.0231,3.5593,0.699999714286,0.760187644129,-5.57542188069
Yahoo_Stock_Price_CTAS,CTAS,1251,7,44.43,Lag1Trend+NoCycle+NoAR,7,0.0809,0.0848,4.5865,8.71428414286,9.39052483776,-5.58850374476
Yahoo_Stock_Price_CTSH,CTSH,1251,7,44.67,Lag1Trend+NoCycle+NoAR,7,0.0076,0.0076,1.2377,0.441429428571,0.471457396956,-1.2735642091
Yahoo_Stock_Price_CTXS,CTXS,1251,7,45.31,Lag1Trend+NoCycle+NoAR,7,0.0258,0.0262,1.9066,2.26571142857,2.72041851035,-2.26419527848
Yahoo_Stock_Price_DELL,DELL,581,7,22.78,Lag1Trend+NoCycle+NoAR,7,0.0011,0.0011,1.2857,0.015,0.0174233013109,-2.86363566116
Yahoo_Stock_Price_DISH,DISH,1251,7,45.8,Lag1Trend+NoCycle+NoAR,7,0.0097,0.0098,0.8741,0.514285142857,0.712219440502,-0.0995332828347
Yahoo_Stock_Price_EBAY,EBAY,1251,7,43.59,Lag1Trend+NoCycle+NoAR,7,0.1017,0.1092,3.7567,3.12428557143,3.64457111645,-2.77168816226
Yahoo_Stock_Price_ESRX,ESRX,1251,7,42.7,Lag1Trend+NoCycle+NoAR,7,0.0166,0.0164,1.5846,1.29142957143,1.48005894477,-3.19020835518
Yahoo_Stock_Price_EXPD,EXPD,1251,7,42.5,Lag1Trend+NoCycle+NoAR,7,0.0046,0.0046,0.5974,0.230000714286,0.283826541605,-0.137163257646
Yahoo_Stock_Price_EXPE,EXPE,1251,7,39.28,Lag1Trend+NoCycle+NoAR,7,0.0132,0.0133,2.931,1.54857171429,1.62895272316,-9.38902061336
