Name,Signal,Length,Horizon,TrainingTime,Formula,Count,MAPE,SMAPE,MASE,L1,L2,R2
Yahoo_Stock_Price_ACE.MI,ACE.MI,1297,7,46.16,Lag1Trend+NoCycle+NoAR,7,0.0493,0.051,2.8696,0.55,0.648239373777,-2.56978155296
Yahoo_Stock_Price_AT.MI,AT.MI,1297,7,39.75,Lag1Trend+NoCycle+NoAR,7,0.0038,0.0038,0.6652,0.0371428571429,0.0502849025909,-0.131506842082
Yahoo_Stock_Price_AZM.MI,AZM.MI,1297,7,46.07,Lag1Trend+NoCycle+NoAR,7,0.0191,0.0193,1.0612,0.297142857143,0.350876453633,-0.523768628172
Yahoo_Stock_Price_BNS.MI,BNS.MI,1297,7,44.01,Lag1Trend+NoCycle+NoAR,7,0.036,0.0368,2.1391,0.0205,0.0227698108405,-4.27890832307
Yahoo_Stock_Price_CASS.MI,CASS.MI,1297,7,44.04,Lag1Trend+NoCycle+NoAR,7,0.0584,0.0604,3.8801,0.362142857143,0.388398727378,-6.65516258766
Yahoo_Stock_Price_CE.MI,CE.MI,1297,7,45.94,Lag1Trend+NoCycle+NoAR,7,0.0074,0.0074,0.6767,0.0428571428571,0.05378528742,-0.296296287998
Yahoo_Stock_Price_CRG.MI,CRG.MI,1297,7,30.13,Lag1Trend+NoCycle+NoAR,7,0.0827,0.0786,3.5564,0.0282142857143,0.0313787689825,-4.22123594717
Yahoo_Stock_Price_CVAL.MI,CVAL.MI,1297,7,45.97,Lag1Trend+NoCycle+NoAR,7,0.0284,0.0278,1.3295,0.0110571428571,0.0136686293596,-0.800589803825
Yahoo_Stock_Price_EDN.MI,EDN.MI,284,7,15.42,Lag1Trend+NoCycle+NoAR,7,0.2392,0.1928,2.2573,0.145785714286,0.193798404092,-1.3035465043
Yahoo_Stock_Price_ERG.MI,ERG.MI,1297,7,44.58,Lag1Trend+NoCycle+NoAR,7,0.0059,0.0059,1.0909,0.06,0.0696932052437,-0.396713609286
Yahoo_Stock_Price_ES.MI,ES.MI,1297,7,45.82,Lag1Trend+NoCycle+NoAR,7,0.0174,0.0171,1.166,0.0132142857143,0.0188518661448,-0.88792808743
Yahoo_Stock_Price_EXO.MI,EXO.MI,1297,7,32.14,Lag1Trend+NoCycle+NoAR,7,0.0083,0.0083,0.7258,0.284285714286,0.382305039016,-0.00236535652479
Yahoo_Stock_Price_GEM.MI,GEM.MI,603,7,26.22,Lag1Trend+NoCycle+NoAR,7,0.0178,0.018,1.6337,0.0318571428571,0.0358588502724,-0.642603859695
Yahoo_Stock_Price_HER.MI,HER.MI,1297,7,46.34,LinearTrend+NoCycle+NoAR,7,0.0804,0.0772,14.0567,0.196793133546,0.197055475991,-370.623419951
Yahoo_Stock_Price_IND.MI,IND.MI,981,7,38.28,Lag1Trend+NoCycle+NoAR,7,0.0,0.0,0.0,0.0,0.0,1.0
Yahoo_Stock_Price_MI.MI,MI.MI,628,7,26.39,Lag1Trend+NoCycle+NoAR,7,0.0302,0.031,1.2952,0.0245,0.031485257321,-1.53488575215
Yahoo_Stock_Price_MT.MI,MT.MI,1296,7,36.9,Lag1Trend+NoCycle+NoAR,7,0.0349,0.0342,2.0659,0.0805714285714,0.0865332306111,-6.51622408101
Yahoo_Stock_Price_RCS.MI,RCS.MI,1297,7,36.27,Lag1Trend+NoCycle+NoAR,7,0.0341,0.0332,1.4812,0.0295,0.0362545563639,-1.17416360524
Yahoo_Stock_Price_REC.MI,REC.MI,1297,7,44.47,Lag1Trend+NoCycle+NoAR,7,0.0349,0.0355,3.7844,1.00285714286,1.03520874362,-15.2533118697
Yahoo_Stock_Price_SIS.MI,SIS.MI,1297,7,43.94,Lag1Trend+NoCycle+NoAR,7,0.0085,0.0084,0.8848,0.0685714285714,0.0881557064031,-1.53191488183
Yahoo_Stock_Price_SRS.MI,SRS.MI,1297,7,44.2,Lag1Trend+NoCycle+NoAR,7,0.0114,0.0115,1.0339,0.0167142857143,0.0208086520467,-0.740239401397
Yahoo_Stock_Price_TIS.MI,TIS.MI,1297,7,44.7,Lag1Trend+NoCycle+NoAR,7,0.084,0.0882,3.1737,0.00391428571429,0.00420543865556,-6.4809630812
Yahoo_Stock_Price_TOD.MI,TOD.MI,1297,7,45.59,Lag1Trend+NoCycle+NoAR,7,0.0342,0.0353,1.5658,1.73285714286,2.3866024865,-0.840605907917
