Name,Signal,Length,Horizon,TrainingTime,Formula,Count,MAPE,SMAPE,MASE,L1,L2,R2
Yahoo_Stock_Price_3IN.L,3IN.L,1291,7,12.08,PolyTrend+NoCycle+NoAR,7,0.0985,0.1059,3.9756,0.18120282463553888,0.21805531631100245,-2.1865991984590254
Yahoo_Stock_Price_888.L,888.L,1294,7,12.36,Lag1Trend+NoCycle+NoAR,7,0.0278,0.0284,1.9962,6.321428571428571,7.741931283601011,-2.0003192440279913
Yahoo_Stock_Price_AAIF.L,AAIF.L,1292,7,12.35,Lag1Trend+NoCycle+NoAR,7,0.0341,0.0333,2.0153,0.06582857142857135,0.08045426420377866,-0.7657961456494802
Yahoo_Stock_Price_AAL.L,AAL.L,1294,7,12.33,Lag1Trend+NoCycle+NoAR,7,0.0576,0.0558,3.0731,45.071428571428555,47.075607878633456,-10.999797773965586
Yahoo_Stock_Price_AAS.L,AAS.L,1292,7,12.09,Lag1Trend+NoCycle+NoAR,7,0.0661,0.0628,2.9319,0.6134428571428572,0.777349583980262,-1.0755658939456452
Yahoo_Stock_Price_ABD.L,ABD.L,1277,7,11.98,Lag1Trend+NoCycle+NoAR,7,0.0983,0.0922,3.2107,0.1778657142857143,0.20593742523952674,-2.052070400077291
Yahoo_Stock_Price_ABF.L,ABF.L,1294,7,12.08,Lag1Trend+NoCycle+NoAR,7,0.0215,0.0212,3.2026,58.714285714285715,70.86909461414454,-2.1887195833009114
Yahoo_Stock_Price_ABR.L,ABR.L,617,7,10.07,Lag1Trend+NoCycle+NoAR,7,0.0735,0.0843,0.8571,0.09312857142857145,0.1742276036027095,-0.39999999907758976
Yahoo_Stock_Price_ADM.L,ADM.L,1294,7,11.76,Lag1Trend+NoCycle+NoAR,7,0.0334,0.0341,3.7043,71.0,78.13449942247023,-4.737781954887141
Yahoo_Stock_Price_ADN.L,ADN.L,1294,7,11.99,Lag1Trend+NoCycle+NoAR,7,0.0099,0.0099,1.2828,3.142857142857143,3.4363602006441942,-0.010054812692966486
Yahoo_Stock_Price_AEP.L,AEP.L,1294,7,12.32,Lag1Trend+NoCycle+NoAR,7,0.0098,0.0099,1.9629,4.089285714285714,4.69255679621614,-2.4161966953520797
Yahoo_Stock_Price_AGA.L,AGA.L,1077,7,11.53,Lag1Trend+NoCycle+NoAR,7,0.0,0.0,0.0,0.0,0.0,1.0
Yahoo_Stock_Price_AGK.L,AGK.L,1294,7,12.01,Lag1Trend+NoCycle+NoAR,7,0.0139,0.014,1.3345,17.571428571428573,19.504578217141006,-1.3208416334659328
Yahoo_Stock_Price_AGR.L,AGR.L,1282,7,12.57,Lag1Trend+NoCycle+NoAR,7,0.0168,0.017,1.5869,0.9785714285714288,1.0851267207105362,-4.354756380162545
Yahoo_Stock_Price_AGS.L,AGS.L,426,7,9.89,Lag1Trend+NoCycle+NoAR,7,0.0016,0.0016,1.0612,0.37142857142857466,0.5042675027063642,-0.18666666658753162
Yahoo_Stock_Price_AHT.L,AHT.L,1294,7,12.38,Lag1Trend+NoCycle+NoAR,7,0.0428,0.0441,2.2943,50.857142857142854,59.55069868847648,-2.6946759653001666
Yahoo_Stock_Price_AIE.L,AIE.L,1048,7,11.84,Lag1Trend+NoCycle+NoAR,7,0.0006,0.0006,1.7143,0.07142857142857142,0.1336306209562122,-0.39999999843199974
Yahoo_Stock_Price_ALM.L,ALM.L,539,7,10.33,Lag1Trend+NoCycle+NoAR,7,0.0137,0.0135,0.7287,4.942857142857146,6.8249542123006215,-0.9125035611927577
Yahoo_Stock_Price_ALPH.L,ALPH.L,1280,7,12.54,Lag1Trend+NoCycle+NoAR,7,0.0,0.0,0.0,0.0,0.0,1.0
Yahoo_Stock_Price_ALY.L,ALY.L,1294,7,12.49,Lag1Trend+NoCycle+NoAR,7,0.0025,0.0025,0.6429,0.05357142857142857,0.10564428184106457,-0.029411763349481035
Yahoo_Stock_Price_AML.L,AML.L,1169,7,12.54,Lag1Trend+NoCycle+NoAR,7,0.0011,0.0011,2.1429,0.7142857142857143,0.8017837257372732,-3.846153845631952
Yahoo_Stock_Price_ANTO.L,ANTO.L,1294,7,12.88,Lag1Trend+NoCycle+NoAR,7,0.0271,0.0267,2.4005,13.242857142857142,13.784826026157477,-11.972372380727395
Yahoo_Stock_Price_APF.L,APF.L,1294,7,12.65,Lag1Trend+NoCycle+NoAR,7,0.0185,0.0186,1.0602,1.6785714285714286,1.9295632370342999,-0.2724498692178503
Yahoo_Stock_Price_AQP.L,AQP.L,1218,7,12.71,Lag1Trend+NoCycle+NoAR,7,0.0,0.0,0.0,0.0,0.0,1.0
Yahoo_Stock_Price_ARI.L,ARI.L,538,7,10.51,Lag1Trend+NoCycle+NoAR,7,0.0,0.0,0.0,0.0,0.0,1.0
Yahoo_Stock_Price_ARM.L,ARM.L,1294,7,12.65,Lag1Trend+NoCycle+NoAR,7,0.0023,0.0023,0.8265,3.857142857142857,5.694608979427072,-0.005696202531199734
Yahoo_Stock_Price_ASHM.L,ASHM.L,1294,7,12.8,Lag1Trend+NoCycle+NoAR,7,0.0477,0.0464,3.1655,15.985714285714282,17.51436145404271,-4.9901206720636155
Yahoo_Stock_Price_ASL.L,ASL.L,1292,7,13.24,Lag1Trend+NoCycle+NoAR,7,0.0828,0.0778,2.4901,0.8190428571428574,1.0253157193205003,-0.9972038328282455
Yahoo_Stock_Price_ATK.L,ATK.L,1294,7,13.9,Lag1Trend+NoCycle+NoAR,7,0.0174,0.0176,1.1039,24.285714285714285,30.55673879382886,-1.7149299786374375
Yahoo_Stock_Price_ATS.L,ATS.L,1292,7,13.28,Lag1Trend+NoCycle+NoAR,7,0.179,0.156,2.6805,0.39355428571428563,0.5030938230020888,-1.1164557619403257
Yahoo_Stock_Price_ATST.L,ATST.L,1277,7,13.26,Lag1Trend+NoCycle+NoAR,7,0.0721,0.0691,2.9127,0.4066485714285714,0.4529757841209617,-1.5267284093733156
Yahoo_Stock_Price_AV.L,AV.L,1294,7,13.67,Lag1Trend+NoCycle+NoAR,7,0.0135,0.0134,1.0981,5.142857142857126,5.518022420085956,-0.5347377949666909
Yahoo_Stock_Price_AVV.L,AVV.L,1294,7,14.03,Lag1Trend+NoCycle+NoAR,7,0.0076,0.0075,1.4237,14.0,18.883099019266634,-0.6774193548385969
Yahoo_Stock_Price_AZN.L,AZN.L,1294,7,13.67,Lag1Trend+NoCycle+NoAR,7,0.0169,0.0171,1.5803,78.35714285714286,96.41595155515354,-1.8068518980672592
Yahoo_Stock_Price_BA.L,BA.L,1293,7,13.86,Lag1Trend+NoCycle+NoAR,7,0.0066,0.0067,1.1905,3.5714285714285716,4.535573676110727,-0.6578947368401962
Yahoo_Stock_Price_BAB.L,BAB.L,1032,7,13.15,Lag1Trend+NoCycle+NoAR,7,0.0056,0.0056,0.9048,5.428571428571429,6.25642526870234,-0.06733444629897223
Yahoo_Stock_Price_BAG.L,BAG.L,1294,7,13.35,Lag1Trend+NoCycle+NoAR,7,0.0182,0.0185,1.8639,9.785714285714286,11.10180165558726,-2.452973127500047
Yahoo_Stock_Price_BARC.L,BARC.L,1294,7,13.76,Lag1Trend+NoCycle+NoAR,7,0.0053,0.0053,0.9237,0.7928571428571445,1.0122464409138985,-0.07315378859139554
Yahoo_Stock_Price_BATS.L,BATS.L,1294,7,14.2,Lag1Trend+NoCycle+NoAR,7,0.0042,0.0042,0.8107,19.928571428571427,23.084472208453395,-0.23509448241606012
