Name,Signal,Length,Horizon,TrainingTime,Formula,Count,MAPE,SMAPE,MASE,L1,L2,R2
Yahoo_Stock_Price_AC.PA,AC.PA,1298,7,11.92,Lag1Trend+NoCycle+NoAR,7,0.0028,0.0028,0.808,0.10571428571428498,0.11704699910719613,-0.17999648299175308
Yahoo_Stock_Price_ACA.PA,ACA.PA,1298,7,12.13,Lag1Trend+NoCycle+NoAR,7,0.0051,0.0051,0.6327,0.03985714285714297,0.044030833352484915,-0.0017821666464814534
Yahoo_Stock_Price_AI.PA,AI.PA,1298,7,11.29,Lag1Trend+NoCycle+NoAR,7,0.0058,0.0058,1.8579,0.5542857142857177,0.630011337766464,-0.12691790659686242
Yahoo_Stock_Price_BN.PA,BN.PA,1298,7,12.08,Lag1Trend+NoCycle+NoAR,7,0.0053,0.0053,1.1684,0.34857142857143025,0.42223893032939913,-0.18207404188846232
Yahoo_Stock_Price_BNP.PA,BNP.PA,1298,7,12.14,Lag1Trend+NoCycle+NoAR,7,0.0136,0.0137,1.6482,0.5878571428571442,0.6691599210951015,-2.527629727485968
Yahoo_Stock_Price_CA.PA,CA.PA,1298,7,11.83,Lag1Trend+NoCycle+NoAR,7,0.0104,0.0105,1.3747,0.24285714285714274,0.3055673879382884,-0.7494646676259515
Yahoo_Stock_Price_CAP.PA,CAP.PA,1298,7,11.6,Lag1Trend+NoCycle+NoAR,7,0.038,0.0389,2.4238,3.142857142857143,3.420985655793205,-4.321703527141251
Yahoo_Stock_Price_CS.PA,CS.PA,1298,7,11.78,Lag1Trend+NoCycle+NoAR,7,0.0112,0.0111,1.1823,0.20000000000000132,0.23103803026465639,-2.2980896509568756
Yahoo_Stock_Price_DG.PA,DG.PA,1298,7,12.19,Lag1Trend+NoCycle+NoAR,7,0.0122,0.0123,1.9759,0.8199999999999912,1.0344080432788527,-1.6911468811909995
Yahoo_Stock_Price_EN.PA,EN.PA,1292,7,11.79,Lag1Trend+NoCycle+NoAR,7,0.0052,0.0052,0.5599,0.13857142857142993,0.1854338542060613,-0.1584049495971953
Yahoo_Stock_Price_FP.PA,FP.PA,1298,7,11.95,Lag1Trend+NoCycle+NoAR,7,0.0125,0.0123,1.7716,0.5300000000000001,0.7005711955254795,-0.9468622497439563
Yahoo_Stock_Price_GLE.PA,GLE.PA,1298,7,11.74,Lag1Trend+NoCycle+NoAR,7,0.0048,0.0048,0.6667,0.1450000000000006,0.18991539469684185,-0.28374010249246373
Yahoo_Stock_Price_MC.PA,MC.PA,1298,7,12.19,Lag1Trend+NoCycle+NoAR,7,0.0274,0.0281,1.4345,4.064285714285717,5.849389467530532,-0.7161088080237485
Yahoo_Stock_Price_ML.PA,ML.PA,1298,7,11.94,Lag1Trend+NoCycle+NoAR,7,0.011,0.0111,0.9591,0.9942857142857154,1.4322509756124693,-0.10421248518860127
Yahoo_Stock_Price_OR.PA,OR.PA,1298,7,12.52,Lag1Trend+NoCycle+NoAR,7,0.0077,0.0077,1.2301,1.3428571428571476,1.5080735109024777,-0.23438192289694326
Yahoo_Stock_Price_RI.PA,RI.PA,1298,7,11.87,Lag1Trend+NoCycle+NoAR,7,0.0144,0.0146,1.8916,1.4628571428571402,1.6380563395160013,-1.875059588065493
Yahoo_Stock_Price_RNO.PA,RNO.PA,1298,7,12.23,Lag1Trend+NoCycle+NoAR,7,0.0228,0.0231,1.292,1.7657142857142836,2.157856078876172,-1.0224654561574704
Yahoo_Stock_Price_SAN.PA,SAN.PA,1251,7,12.42,Lag1Trend+NoCycle+NoAR,7,0.0036,0.0037,1.0102,0.09428714285714536,0.12071328487429764,-1.5647028048637446
Yahoo_Stock_Price_SGO.PA,SGO.PA,1298,7,12.68,Lag1Trend+NoCycle+NoAR,7,0.0098,0.0099,1.5725,0.3642857142857149,0.540588303874319,-0.376992350243629
Yahoo_Stock_Price_SU.PA,SU.PA,1298,7,12.43,Lag1Trend+NoCycle+NoAR,7,0.0201,0.0204,2.7394,1.1414285714285728,1.271090645300889,-2.6210904266324566
Yahoo_Stock_Price_UG.PA,UG.PA,1298,7,12.3,Lag1Trend+NoCycle+NoAR,7,0.0273,0.0284,1.0844,0.3578571428571425,0.63079598241315,-0.2834204973851806
Yahoo_Stock_Price_VIE.PA,VIE.PA,1298,7,12.1,Lag1Trend+NoCycle+NoAR,7,0.0082,0.0083,1.3581,0.16071428571428623,0.1854627417338284,-1.8402847961102413
Yahoo_Stock_Price_VIV.PA,VIV.PA,1298,7,12.1,Lag1Trend+NoCycle+NoAR,7,0.0118,0.0118,1.1284,0.20500000000000032,0.24870378249751537,-0.007990221928432018
