Name,Signal,Length,Horizon,TrainingTime,Formula,Count,MAPE,SMAPE,MASE,L1,L2,R2
C0001,C0001,533,35,9.84,Lag1Trend+NoCycle+NoAR,35,0.4017,0.3155,1.3205,2.4857142857142858,3.009508740167215,-0.033631451462305284
C0002,C0002,2432,35,10.28,ConstantTrend+NoCycle+NoAR,35,1.0,2.0,4.7846,9.428571428571429,9.870591240071256,-10.421052631575122
C0003,C0003,930,35,9.1,ConstantTrend+NoCycle+NoAR,35,0.8571,1.7143,2.3118,5.371428571428571,6.786541302986585,-1.6769785538048314
C0004,C0004,638,35,9.27,Lag1Trend+NoCycle+NoAR,35,0.2367,0.2018,1.2059,2.057142857142857,2.6076809620810595,-0.007742559883434863
C0005,C0005,425,35,8.85,Lag1Trend+NoCycle+NoAR,35,0.5996,0.4293,3.7946,7.142857142857143,7.833991866949351,-3.5245546461232644
C0006,C0006,328,35,9.26,Lag1Trend+NoCycle+NoAR,35,0.1642,0.1581,1.2904,2.5428571428571427,3.2204702407301595,-0.023276417525484927
C0007,C0007,45,35,6.83,ConstantTrend+NoCycle+AR,35,0.2315,0.2008,1.3691,2.7381886240770394,3.530401600650072,-0.33860038057068564
C0008,C0008,100,35,9.2,ConstantTrend+Cycle+AR,35,0.6138,0.4105,1.6475,3.1496817273696323,3.5996890282946383,-1.487971371161704
C0009,C0009,241,35,8.59,ConstantTrend+NoCycle+NoAR,35,0.0545,0.0564,1.714,1.4971951219512212,1.726626924083685,-1.4245934614208915
C0010,C0010,32,35,6.26,ConstantTrend+NoCycle+NoAR,35,0.0502,0.0481,1.0054,1.330714285714285,1.725869346155727,-1.0594299594712528
C0011,C0011,36,35,6.64,ConstantTrend+NoCycle+AR,35,0.1558,0.1399,1.4099,2.3346957642134583,2.755814872360879,-2.419745786788504
C0012,C0012,1617,35,9.65,Lag1Trend+NoCycle+NoAR,35,0.1102,0.1188,1.8577,1.6828571428571426,2.0330835131466123,-1.5821281413139294
C0013,C0013,40,35,5.36,ConstantTrend+NoCycle+NoAR,35,0.0354,0.0362,0.7671,0.7602857142857141,1.1207076845840378,-0.07176467719652924
C0014,C0014,260,35,8.2,Lag1Trend+NoCycle+NoAR,35,0.1306,0.1436,1.588,3.7457142857142856,5.06255158703875,-0.4118477926532882
C0015,C0015,1483,35,9.05,Lag1Trend+NoCycle+NoAR,35,0.0583,0.0582,1.3369,1.2542857142857144,1.573077057416905,-0.0007427948884151103
C0016,C0016,296,35,8.84,Lag1Trend+NoCycle+NoAR,35,0.0887,0.0827,2.0025,2.014285714285713,2.566988229701992,-0.8001735042492244
C0017,C0017,383,35,8.2,Lag1Trend+NoCycle+NoAR,35,0.0849,0.0805,1.3993,1.831428571428571,2.0952326839756954,-1.2751021685938513
C0018,C0018,24,5,4.04,ConstantTrend+NoCycle+NoAR,5,0.0309,0.0317,0.8757,0.8100000000000016,1.0943541981968703,-1.0148235381406758
C0019,C0019,182,35,8.13,Lag1Trend+NoCycle+NoAR,35,0.0332,0.0339,1.7454,0.9342857142857154,1.09583627557092,-1.8495467224353588
C0020,C0020,499,35,8.88,Lag1Trend+NoCycle+NoAR,35,0.1467,0.1325,1.3061,1.828571428571429,2.3599031457123103,-0.4788433191699528
C0021,C0021,139,35,6.99,PolyTrend+NoCycle+NoAR,35,0.0382,0.0374,0.6422,0.9444672354120193,1.2780707982299013,0.2814222984223187
C0022,C0022,312,35,8.34,Lag1Trend+NoCycle+NoAR,35,0.0312,0.0318,1.1424,0.8971428571428574,1.0810048235652925,-0.6194538090756534
C0023,C0023,154,35,9.16,ConstantTrend+Cycle+AR,35,0.1994,0.2298,4.181,5.06634461751022,5.892181335450959,-11.086515653332608
C0024,C0024,14,35,5.78,ConstantTrend+NoCycle+NoAR,35,0.0478,0.0465,0.9037,0.9967346938775533,1.2131927854606968,-0.3669446550380775
C0025,C0025,40,35,5.97,ConstantTrend+NoCycle+AR,35,0.1161,0.125,1.6038,2.6698610742458966,3.2282549711232167,-1.1819341897547462
C0026,C0026,1346,35,8.52,ConstantTrend+NoCycle+NoAR,35,1.0,2.0,13.42,20.880000000000006,21.000380948925663,-86.47540463340013
C0027,C0027,983,35,8.82,Lag1Trend+NoCycle+NoAR,35,0.0996,0.0924,1.78,1.7800000000000007,2.1910858364877326,-1.1337220271066877
C0028,C0028,1383,35,8.78,Lag1Trend+NoCycle+NoAR,35,0.164,0.1484,3.317,3.765714285714285,4.162416880336985,-4.508778122691447
C0029,C0029,1383,35,11.85,Lag1Trend+NoCycle+AR,35,0.1181,0.1071,1.1169,1.8494009432292382,2.4901213565298237,-0.12064780005419529
C0030,C0030,412,35,8.18,Lag1Trend+NoCycle+NoAR,35,0.3616,0.2736,2.217,4.297142857142857,5.391686722565186,-0.08775574910475026
C0031,C0031,1187,35,8.55,Lag1Trend+NoCycle+NoAR,35,0.0897,0.0949,3.7778,2.599999999999999,2.902019001611513,-3.5799445963632337
C0032,C0032,936,35,8.56,Lag1Trend+NoCycle+NoAR,35,0.0836,0.0792,2.6054,2.168571428571429,2.483488330094242,-2.205482299828931
C0033,C0033,588,35,8.2,Lag1Trend+NoCycle+NoAR,35,0.0353,0.0342,1.109,1.0828571428571434,1.521183749584514,-0.37855989572967075
C0034,C0034,1165,35,8.63,Lag1Trend+NoCycle+NoAR,35,0.1608,0.144,2.5172,4.745714285714282,5.595789233241109,-2.540073130393191
C0035,C0035,609,35,8.59,Lag1Trend+NoCycle+NoAR,35,0.2851,0.2398,2.9258,5.791428571428572,6.4429585041124,-4.207797381549376
C0036,C0036,1103,35,11.72,PolyTrend+NoCycle+AR,35,1.4438,0.5365,2.0,5.917564214543462,7.612485322768143,-2.8539116752508416
C0037,C0037,384,35,8.24,Lag1Trend+NoCycle+NoAR,35,0.8871,0.6835,1.4624,2.7657142857142856,3.6122806408931503,-0.7902783222258762
C0038,C0038,1823,35,9.25,Lag1Trend+NoCycle+NoAR,35,0.0728,0.0765,0.8771,1.8600000000000005,2.5913592682495534,-0.26805104236608424
C0039,C0039,49,35,5.63,ConstantTrend+NoCycle+NoAR,35,1.0,2.0,2.7367,8.717142857142855,10.103592006240723,-0.9130138203841609
C0040,C0040,543,35,8.25,ConstantTrend+NoCycle+NoAR,35,0.0513,0.0499,1.0573,1.3372343420126664,1.650883154081387,-0.092613529677112
C0041,C0041,289,35,7.85,ConstantTrend+NoCycle+NoAR,35,0.0323,0.0316,1.5005,0.8517804363124586,1.0685749666795545,-0.8335857991977436
C0042,C0042,149,35,8.52,ConstantTrend+NoCycle+AR,35,0.0472,0.0459,1.2156,1.2584978710621049,1.5808928746256914,-0.14710233061544242
C0043,C0043,249,35,8.09,LinearTrend+NoCycle+NoAR,35,0.9948,1.8132,8.8837,17.140369853196397,17.6300276540362,-42.97434855637762
