Name,Signal,Length,Horizon,TrainingTime,Formula,Count,MAPE,SMAPE,MASE,L1,L2,R2
Yahoo_Stock_Price_BBAS3.SA,BBAS3.SA,1286,7,45.0,Lag1Trend+NoCycle+NoAR,7,0.0561,0.0579,3.5215,1.19142857143,1.22893682274,-15.6360938738
Yahoo_Stock_Price_BBDC4.SA,BBDC4.SA,1238,7,44.76,Lag1Trend+NoCycle+NoAR,7,0.0039,0.0039,0.619,0.111428571429,0.12351980755,-0.0834782597704
Yahoo_Stock_Price_BRAP4.SA,BRAP4.SA,1255,7,47.56,Lag1Trend+NoCycle+NoAR,7,0.0276,0.0277,1.2547,0.288571428571,0.3501836253,-6.65733473062e-05
Yahoo_Stock_Price_BRKM5.SA,BRKM5.SA,1255,7,42.07,Lag1Trend+NoCycle+NoAR,7,0.0173,0.0175,1.518,0.331428571429,0.375119028729,-2.09276038299
Yahoo_Stock_Price_BTOW3.SA,BTOW3.SA,1286,7,43.57,Lag1Trend+NoCycle+NoAR,7,0.0393,0.0388,1.595,0.515714285714,0.590411478789,-0.0304103374201
Yahoo_Stock_Price_BVMF3.SA,BVMF3.SA,1285,7,47.05,Lag1Trend+NoCycle+NoAR,7,0.0537,0.0521,4.6531,1.03142857143,1.10163514831,-7.10389751899
Yahoo_Stock_Price_CCRO3.SA,CCRO3.SA,1286,7,44.88,Lag1Trend+NoCycle+NoAR,7,0.0547,0.0563,5.3143,0.974285714286,1.00389242452,-16.207540591
Yahoo_Stock_Price_CESP6.SA,CESP6.SA,1255,7,43.59,Lag1Trend+NoCycle+NoAR,7,0.0187,0.0189,0.8749,0.281428571429,0.342490875791,-0.484886844828
Yahoo_Stock_Price_CGAS5.SA,CGAS5.SA,1254,7,31.09,Lag1Trend+NoCycle+NoAR,7,0.0159,0.0157,1.1037,0.805714285714,1.06199273605,-1.35625479655
Yahoo_Stock_Price_CMIG4.SA,CMIG4.SA,1254,7,43.49,Lag1Trend+NoCycle+NoAR,7,0.0142,0.0142,0.7946,0.127142857143,0.134854418859,-0.0631114283653
Yahoo_Stock_Price_CPFE3.SA,CPFE3.SA,1286,7,46.18,Lag1Trend+NoCycle+NoAR,7,0.0069,0.0069,1.6391,0.155714285714,0.179960313085,-2.9791875557
Yahoo_Stock_Price_CPLE6.SA,CPLE6.SA,1246,7,44.01,Lag1Trend+NoCycle+NoAR,7,0.0146,0.0144,1.1531,0.484285714286,0.676133968128,-0.427468998063
Yahoo_Stock_Price_CRUZ3.SA,CRUZ3.SA,1114,7,38.57,Lag1Trend+NoCycle+NoAR,7,0.0063,0.0063,0.6202,0.175714285714,0.258539856005,-0.858431683329
Yahoo_Stock_Price_CSAN3.SA,CSAN3.SA,1286,7,45.18,Lag1Trend+NoCycle+NoAR,7,0.0087,0.0087,0.853,0.297142857143,0.367229006013,-0.244819531145
Yahoo_Stock_Price_CSNA3.SA,CSNA3.SA,1286,7,42.5,Lag1Trend+NoCycle+NoAR,7,0.0404,0.0414,2.1224,0.445714285714,0.515474815791,-0.95214105773
Yahoo_Stock_Price_CYRE3.SA,CYRE3.SA,1286,7,45.0,Lag1Trend+NoCycle+NoAR,7,0.01,0.01,2.3265,0.108571428571,0.122707550123,-3.60549311346
Yahoo_Stock_Price_ELET3.SA,ELET3.SA,1286,7,46.49,Lag1Trend+NoCycle+NoAR,7,0.0393,0.0389,1.4243,0.631428571429,0.69432392605,-0.0237317222957
Yahoo_Stock_Price_ELET6.SA,ELET6.SA,1228,7,30.78,Lag1Trend+NoCycle+NoAR,7,0.0258,0.0254,1.3424,0.541428571429,0.634924067451,-0.98398015333
Yahoo_Stock_Price_EMBR3.SA,EMBR3.SA,1286,7,48.09,Lag1Trend+NoCycle+NoAR,7,0.0103,0.0103,1.2909,0.178571428571,0.197448004005,-0.708370594531
Yahoo_Stock_Price_GFSA3.SA,GFSA3.SA,1285,7,44.61,Lag1Trend+NoCycle+NoAR,7,0.0246,0.0241,1.0179,0.0542857142857,0.0721110255093,-0.444444438713
Yahoo_Stock_Price_GGBR4.SA,GGBR4.SA,1213,7,41.21,Lag1Trend+NoCycle+NoAR,7,0.0428,0.0437,1.4817,0.318571428571,0.388164177342,-0.160322499401
Yahoo_Stock_Price_GOAU4.SA,GOAU4.SA,1247,7,42.94,Lag1Trend+NoCycle+NoAR,7,0.0336,0.0336,1.3407,0.0871428571429,0.104266142978,-0.000187756852926
Yahoo_Stock_Price_GOLL4.SA,GOLL4.SA,1247,7,44.6,Lag1Trend+NoCycle+NoAR,7,0.0427,0.0434,1.1669,0.231428571429,0.261205994243,-0.171736996768
Yahoo_Stock_Price_ITSA4.SA,ITSA4.SA,1249,7,34.94,Lag1Trend+NoCycle+NoAR,7,0.0076,0.0076,0.9925,0.0628571428571,0.076531972777,-0.456852786702
Yahoo_Stock_Price_JBSS3.SA,JBSS3.SA,1287,7,46.24,Lag1Trend+NoCycle+NoAR,7,0.0412,0.0421,2.9852,0.432857142857,0.448887513749,-13.2557031332
Yahoo_Stock_Price_KLBN4.SA,KLBN4.SA,684,7,29.37,Lag1Trend+NoCycle+NoAR,7,0.0693,0.0722,2.8132,0.182857142857,0.1957403528,-6.85523010252
Yahoo_Stock_Price_LAME4.SA,LAME4.SA,1169,7,28.52,Lag1Trend+NoCycle+NoAR,7,0.008,0.008,0.7337,0.144285714286,0.186356034055,-0.00147128019007
