Name,Signal,Length,Horizon,TrainingTime,Formula,Count,MAPE,SMAPE,MASE,L1,L2,R2
Yahoo_Stock_Price_ABT,ABT,1251,7,43.97,Lag1Trend+NoCycle+NoAR,7,0.0241,0.0244,3.3415,1.04142828571,1.13297888267,-2.51891655024
Yahoo_Stock_Price_ACL,ACL,1299,7,47.31,Lag1Trend+NoCycle+NoAR,7,0.1697,0.3126,0.8572,1341.92571429,3549.80454538,-0.166709732512
Yahoo_Stock_Price_ACN,ACN,1251,7,44.44,Lag1Trend+NoCycle+NoAR,7,0.0085,0.0085,0.7604,0.965713142857,1.09934882934,-0.34560226466
Yahoo_Stock_Price_ADM,ADM,1251,7,43.87,Lag1Trend+NoCycle+NoAR,7,0.0144,0.0143,4.4897,0.628571714286,0.65926412873,-9.99581260069
Yahoo_Stock_Price_APA,APA,1251,7,46.11,Lag1Trend+NoCycle+NoAR,7,0.057,0.0551,3.3383,3.01000171429,3.22843562028,-6.64871346897
Yahoo_Stock_Price_APC,APC,1251,7,44.57,Lag1Trend+NoCycle+NoAR,7,0.0161,0.016,1.2868,0.872855857143,0.949277079829,-5.47130620021
Yahoo_Stock_Price_AXP,AXP,1251,7,44.12,Lag1Trend+NoCycle+NoAR,7,0.0063,0.0063,0.9588,0.404285285714,0.428734969758,-0.480712657451
Yahoo_Stock_Price_BAC,BAC,1251,7,45.72,Lag1Trend+NoCycle+NoAR,7,0.0205,0.0207,2.7297,0.295714285714,0.320602112104,-5.70103777982
Yahoo_Stock_Price_BAX,BAX,1251,7,30.71,Lag1Trend+NoCycle+NoAR,7,0.0146,0.0148,1.1079,0.694285857143,0.915532722362,-0.096365143034
Yahoo_Stock_Price_BA,BA,1251,7,44.88,Lag1Trend+NoCycle+NoAR,7,0.0075,0.0076,1.2522,1.014293,1.30088697657,-0.823775261764
Yahoo_Stock_Price_BDX,BDX,1251,7,46.8,Lag1Trend+NoCycle+NoAR,7,0.0042,0.0042,0.6199,0.724289,0.902497186404,-0.00344274211581
Yahoo_Stock_Price_BK,BK,1251,7,45.02,Lag1Trend+NoCycle+NoAR,7,0.0131,0.013,0.9243,0.511429285714,0.681868231931,-1.05508422069
Yahoo_Stock_Price_BMY,BMY,1251,7,44.79,Lag1Trend+NoCycle+NoAR,7,0.0062,0.0062,1.049,0.468571142857,0.509593709315,-0.670546615081
Yahoo_Stock_Price_BRK-B,BRK-B,1251,7,44.44,Lag1Trend+NoCycle+NoAR,7,0.0118,0.0118,2.8288,1.71143228571,1.91363980117,-2.43756173042
Yahoo_Stock_Price_CAT,CAT,1251,7,44.18,Lag1Trend+NoCycle+NoAR,7,0.0159,0.0162,1.1083,1.31142871429,2.01541139225,-0.188622205021
Yahoo_Stock_Price_CL,CL,1251,7,46.17,Lag1Trend+NoCycle+NoAR,7,0.0062,0.0061,0.9907,0.455712571429,0.584158933858,-0.944646046551
Yahoo_Stock_Price_COP,COP,1251,7,45.89,Lag1Trend+NoCycle+NoAR,7,0.0426,0.0416,3.2695,1.732856,1.86894423367,-6.12610942081
Yahoo_Stock_Price_CVS,CVS,1251,7,43.71,Lag1Trend+NoCycle+NoAR,7,0.0161,0.0158,2.0693,1.50714242857,2.21667510733,-0.727631097322
Yahoo_Stock_Price_CVX,CVX,1251,7,46.45,Lag1Trend+NoCycle+NoAR,7,0.0166,0.0163,2.369,1.70571,2.27861772072,-1.2745904588
Yahoo_Stock_Price_C,C,1251,7,43.34,Lag1Trend+NoCycle+NoAR,7,0.0073,0.0073,1.6992,0.322856714286,0.350631479316,-5.57236126234
Yahoo_Stock_Price_DD,DD,1251,7,44.34,Lag1Trend+NoCycle+NoAR,7,0.0094,0.0094,2.2606,0.644287142857,0.72272521157,-0.230605815608
Yahoo_Stock_Price_DHR,DHR,1251,7,42.35,Lag1Trend+NoCycle+NoAR,7,0.0031,0.0031,1.3267,0.254285857143,0.288244732344,-1.16457378239
Yahoo_Stock_Price_DIS,DIS,1251,7,42.9,Lag1Trend+NoCycle+NoAR,7,0.0253,0.0249,4.7034,2.46142971429,2.64310792223,-6.53304471147
Yahoo_Stock_Price_DUK,DUK,1251,7,36.53,Lag1Trend+NoCycle+NoAR,7,0.007,0.007,0.8844,0.602857285714,0.77559242058,-0.33511473452
Yahoo_Stock_Price_DVN,DVN,1251,7,42.86,Lag1Trend+NoCycle+NoAR,7,0.0246,0.0241,0.959,0.901429142857,1.15597201029,-1.55161252972
Yahoo_Stock_Price_D,D,1251,7,45.16,Lag1Trend+NoCycle+NoAR,7,0.007,0.007,0.8332,0.545715428571,0.675405753183,-0.0325957707097
Yahoo_Stock_Price_EMC,EMC,1251,7,45.4,Lag1Trend+NoCycle+NoAR,7,0.0273,0.0277,6.9339,0.774284571429,0.788088729596,-27.7975471229
Yahoo_Stock_Price_EMR,EMR,1251,7,45.36,Lag1Trend+NoCycle+NoAR,7,0.0051,0.0051,0.8159,0.282855714286,0.380974618582,-0.657956859823
Yahoo_Stock_Price_EOG,EOG,1251,7,44.86,Lag1Trend+NoCycle+NoAR,7,0.0305,0.03,2.5345,2.45000014286,2.70304358773,-4.60334261997
Yahoo_Stock_Price_EXC,EXC,1251,7,45.47,Lag1Trend+NoCycle+NoAR,7,0.0107,0.0108,0.9604,0.398571,0.485195810257,-0.139945447636
Yahoo_Stock_Price_FCX,FCX,1251,7,43.03,Lag1Trend+NoCycle+NoAR,7,0.0408,0.0398,1.619,0.51,0.569598856339,-4.04240674844
Yahoo_Stock_Price_FDX,FDX,1251,7,46.53,Lag1Trend+NoCycle+NoAR,7,0.005,0.005,0.6986,0.792857571429,1.07011712846,-0.334414003775
Yahoo_Stock_Price_FPL,FPL,582,7,24.81,Lag1Trend+NoCycle+NoAR,7,0.0063,0.0063,1.0027,0.0885714285714,0.0919627253682,-0.0247279903133
Yahoo_Stock_Price_GD,GD,1251,7,42.3,Lag1Trend+NoCycle+NoAR,7,0.0221,0.0223,2.8243,3.19142814286,3.38938666428,-7.81837091545
Yahoo_Stock_Price_GE,GE,1251,7,42.53,Lag1Trend+NoCycle+NoAR,7,0.0256,0.0251,2.9403,0.808571571429,1.01317046373,-1.68767081142
Yahoo_Stock_Price_GIS,GIS,1251,7,44.01,Lag1Trend+NoCycle+NoAR,7,0.0128,0.0127,1.7958,0.912856142857,1.00537702239,-1.84980803292
Yahoo_Stock_Price_GLW,GLW,1251,7,43.1,Lag1Trend+NoCycle+NoAR,7,0.0092,0.0092,1.4355,0.198572142857,0.219643327761,-2.14769744952
Yahoo_Stock_Price_GS,GS,1251,7,43.27,Lag1Trend+NoCycle+NoAR,7,0.0151,0.015,4.3393,2.42999928571,2.49404102956,-18.7252464628
Yahoo_Stock_Price_HAL,HAL,1251,7,46.21,Lag1Trend+NoCycle+NoAR,7,0.0459,0.0448,2.9481,1.99000028571,2.13422826199,-6.65754397312
Yahoo_Stock_Price_HD,HD,1251,7,45.69,Lag1Trend+NoCycle+NoAR,7,0.0029,0.0029,0.8074,0.394287285714,0.51470081466,-0.561114208213
Yahoo_Stock_Price_HES,HES,1251,7,45.21,Lag1Trend+NoCycle+NoAR,7,0.0631,0.0607,2.9981,3.37285514286,3.73046572121,-4.4784073039
Yahoo_Stock_Price_HON,HON,1251,7,42.15,Lag1Trend+NoCycle+NoAR,7,0.0188,0.0185,2.0493,2.17571328571,2.60909120084,-0.837478790947
