Name,Signal,Length,Horizon,TrainingTime,Formula,Count,MAPE,SMAPE,MASE,L1,L2,R2
M3_Y_COMP,N100,14,6,3.37,ConstantTrend+NoCycle+AR,6,0.2491,0.2947,2.4898,887.3521435317649,1019.309942108411,-2.6316665285591214
M3_Y_COMP,N101,14,6,4.12,ConstantTrend+NoCycle+AR,6,0.2716,0.3234,2.3698,2265.0848784343193,2501.3112529133923,-5.525747988822532
M3_Y_COMP,N102,14,6,3.97,ConstantTrend+NoCycle+AR,6,0.2926,0.3467,2.4324,575.7440138974604,592.7481075568264,-5.614079096911431
M3_Y_COMP,N103,14,6,4.13,Lag1Trend+NoCycle+NoAR,6,0.1462,0.1339,1.3561,596.6666666666666,676.510655249913,-1.1035697870384555
M3_Y_COMP,N104,14,6,4.03,PolyTrend+NoCycle+AR,6,0.1542,0.1409,3.4137,699.1869546648118,778.0453671325866,-6.303172141787395
M3_Y_COMP,N105,14,6,4.36,LinearTrend+NoCycle+AR,6,0.1959,0.1741,2.4477,1270.378318626707,1417.784290885087,-7.260456670466265
M3_Y_COMP,N106,14,6,3.96,PolyTrend+NoCycle+AR,6,0.1111,0.1236,1.6687,663.9771010546664,923.869879765066,-4.818742846703452
M3_Y_COMP,N107,14,6,3.9,ConstantTrend+NoCycle+AR,6,0.2659,0.3123,1.8386,505.21627802295603,547.5615598099827,-6.800833838856401
M3_Y_COMP,N108,14,6,4.19,PolyTrend+NoCycle+AR,6,0.1558,0.1707,0.5958,1320.8368026997055,1706.6375606379477,-0.012040853262914597
M3_Y_COMP,N109,14,6,3.93,PolyTrend+NoCycle+NoAR,6,3.6159,1.5576,3.3525,5213.164171182671,6660.433326919305,-41.379961738421244
M3_Y_COMP,N10,14,6,4.11,ConstantTrend+NoCycle+AR,6,1.3153,0.5956,3.0814,4465.045812980803,5867.771282302579,-2.274672102264614
M3_Y_COMP,N110,14,6,4.29,ConstantTrend+NoCycle+AR,6,1.0555,0.4014,0.5391,1521.5110176172068,1975.4237251471754,-0.04287572209719559
M3_Y_COMP,N111,14,6,3.86,PolyTrend+NoCycle+AR,6,8.559,0.7496,0.9819,4940.773330114686,6039.274106382762,-2.948110773861381
M3_Y_COMP,N112,14,6,4.04,LinearTrend+NoCycle+AR,6,0.233,0.2035,3.2701,1922.8165219156335,2185.0885699952128,-13.48766755004965
M3_Y_COMP,N113,14,6,3.66,Lag1Trend+NoCycle+NoAR,6,1.0827,0.6252,2.4056,11239.033333333333,12501.97328251291,-3.395337042548098
M3_Y_COMP,N114,14,6,3.62,PolyTrend+NoCycle+AR,6,0.4884,0.5109,1.9476,2394.1447767704935,2644.626589616601,-2.3940777829996818
M3_Y_COMP,N115,14,6,3.71,ConstantTrend+NoCycle+AR,6,0.1842,0.209,1.5291,867.014300725189,985.6639700663687,-0.053398132740553494
M3_Y_COMP,N116,14,6,3.56,LinearTrend+NoCycle+NoAR,6,3.8568,1.1904,5.0926,3665.6239911727607,3720.4673566536076,-32.520453365424686
M3_Y_COMP,N117,14,6,3.81,LinearTrend+NoCycle+AR,6,0.6457,0.3898,2.6132,4591.190294411334,6187.383106285051,-10.156660700233516
M3_Y_COMP,N118,14,6,3.99,Lag1Trend+NoCycle+AR,6,0.3324,0.2881,0.7472,1826.4876883819481,2006.1450180580218,-0.1324314895327645
M3_Y_COMP,N119,14,6,3.57,ConstantTrend+NoCycle+AR,6,0.5665,0.2694,0.5775,1192.0661647926654,1946.5479170204956,-0.33398403015535183
M3_Y_COMP,N11,14,6,4.31,ConstantTrend+NoCycle+AR,6,0.6726,0.453,15.5785,3945.727312639386,4921.029212093606,-546.3065572458481
M3_Y_COMP,N120,14,6,3.7,LinearTrend+NoCycle+AR,6,8.4251,1.2051,58.1277,70722.21684099262,105286.04491545483,-14393.559834333417
M3_Y_COMP,N121,14,6,3.63,ConstantTrend+NoCycle+AR,6,1.548,0.3922,0.4841,1118.4889019900245,1700.24670417269,-0.11502257004009131
M3_Y_COMP,N122,14,6,3.61,ConstantTrend+NoCycle+AR,6,2.3508,1.4525,7.561,13679.92536868817,18051.538889696138,-231.86515028704324
M3_Y_COMP,N123,14,6,3.92,Lag1Trend+NoCycle+AR,6,6.6727,1.596,30.0881,53647.137805121834,71002.75485988517,-1352.5702505319196
M3_Y_COMP,N124,14,6,3.73,PolyTrend+NoCycle+NoAR,6,0.5787,0.3995,5.1124,2716.7129691454275,3344.931097643061,-22.13603636066165
M3_Y_COMP,N125,14,6,3.59,ConstantTrend+NoCycle+AR,6,0.1217,0.121,0.5924,445.9606477196624,489.5250986090028,0.18797356543249866
M3_Y_COMP,N126,14,6,3.54,ConstantTrend+NoCycle+AR,6,0.2778,0.3441,1.7298,2083.098950890498,2744.098905201998,-0.8206367756394959
M3_Y_COMP,N127,14,6,3.64,LinearTrend+NoCycle+NoAR,6,0.6066,0.4507,0.9321,2272.9545412238035,2633.1141804317454,-0.161930775500023
M3_Y_COMP,N128,14,6,3.63,ConstantTrend+NoCycle+AR,6,2.8552,1.0343,8.4579,16971.632729031076,20339.766187017427,-115.02829005714136
M3_Y_COMP,N129,14,6,3.63,ConstantTrend+NoCycle+AR,6,0.538,0.355,0.8286,1153.3463663348548,1345.7453545679623,0.13721304591521
M3_Y_COMP,N12,14,6,4.03,PolyTrend+NoCycle+AR,6,0.1161,0.126,0.8544,1118.5764547352846,1478.171979770677,0.5688418206687631
M3_Y_COMP,N130,14,6,4.0,PolyTrend+NoCycle+AR,6,1.6458,0.6804,2.0976,2266.3823916690253,2452.039616097938,-5.565701464884706
M3_Y_COMP,N131,14,6,3.55,PolyTrend+NoCycle+AR,6,0.0984,0.1039,0.776,648.0634358424369,707.5017092765347,0.7827500745743917
M3_Y_COMP,N132,14,6,3.66,ConstantTrend+NoCycle+AR,6,0.0325,0.032,0.452,284.671192442758,330.672956942985,0.8300725073979889
M3_Y_COMP,N133,14,6,3.6,PolyTrend+NoCycle+AR,6,1.428,0.5838,1.7048,4224.817409023371,4826.34091022152,-4.1608402201346
M3_Y_COMP,N134,14,6,4.23,ConstantTrend+NoCycle+AR,6,1.6612,0.8324,23.5245,9299.24578340633,10445.20915157797,-368.46060574251374
M3_Y_COMP,N135,14,6,3.55,ConstantTrend+NoCycle+AR,6,0.5037,0.3344,0.6607,1710.6940151015835,2189.8394839729235,-0.1408439196215887
M3_Y_COMP,N136,14,6,3.74,PolyTrend+NoCycle+AR,6,0.2106,0.239,18.1305,1163.9791039010438,1228.6793821528468,-547.8312841161948
M3_Y_COMP,N137,14,6,3.56,PolyTrend+NoCycle+AR,6,0.2119,0.211,3.7424,837.3901271767232,910.7998620564965,-27.602188392760887
M3_Y_COMP,N138,14,6,3.56,ConstantTrend+NoCycle+AR,6,0.0962,0.1037,0.9365,515.8498278950269,649.5048243941985,0.30097755426043893
M3_Y_COMP,N139,14,6,3.7,PolyTrend+NoCycle+AR,6,1.3612,0.6077,1.2414,2473.9169037417537,2900.613036565114,-0.22043277075412804
M3_Y_COMP,N13,14,6,3.58,ConstantTrend+NoCycle+AR,6,0.2589,0.2175,5.9339,1655.0735594953421,2023.7656752209894,-90.09506365628137
M3_Y_COMP,N140,14,6,3.61,PolyTrend+NoCycle+AR,6,0.2994,0.3619,2.1518,2169.764257990872,2445.9473494896088,-0.6579665857798813
M3_Y_COMP,N141,14,6,3.58,ConstantTrend+NoCycle+AR,6,0.3607,0.2889,7.9631,2781.0675725757205,3291.262903643216,-97.59317617673594
M3_Y_COMP,N142,14,6,3.78,ConstantTrend+NoCycle+AR,6,0.165,0.1864,3.883,1020.4552257957256,1198.0577183529501,-38.74836857795602
M3_Y_COMP,N143,14,6,3.64,ConstantTrend+NoCycle+AR,6,0.0674,0.0648,0.8339,484.6361871799454,563.2067052253749,-0.6723388097203418
M3_Y_COMP,N144,14,6,3.55,ConstantTrend+NoCycle+NoAR,6,0.1584,0.1679,0.8205,653.7916666666666,808.2103622098231,0.07991904834070473
M3_Y_COMP,N145,14,6,3.72,ConstantTrend+NoCycle+AR,6,0.4516,0.3441,3.3595,2838.3777618962267,3637.87117327233,-5.558658472377117
M3_Y_COMP,N146,14,6,3.69,ConstantTrend+NoCycle+AR,6,0.2935,0.3408,1.8272,1672.7033140962676,2189.0601855702453,-0.5556335883201107
M3_Y_COMP,N147,26,6,3.72,ConstantTrend+NoCycle+AR,6,0.3656,0.4834,4.6535,681.8972820661862,739.0882850476867,-6.1519421841157405
