Name,Signal,Length,Horizon,TrainingTime,Formula,Count,MAPE,SMAPE,MASE,L1,L2,R2
Yahoo_Stock_Price_ADGR.TA,ADGR.TA,1019,7,10.92,Lag1Trend+NoCycle+NoAR,7,0.0292,0.0297,2.9883,0.16485714285714273,0.18086222064638818,-4.911724987503379
Yahoo_Stock_Price_AFIL.TA,AFIL.TA,1019,7,10.74,Lag1Trend+NoCycle+NoAR,7,0.0521,0.0542,1.933,0.061857142857142736,0.07708900236554027,-1.807924458405192
Yahoo_Stock_Price_AFPR.TA,AFPR.TA,1019,7,10.7,Lag1Trend+NoCycle+NoAR,7,0.0145,0.0147,2.5962,0.8999999999999976,1.1210454304544721,-1.5786573313370749
Yahoo_Stock_Price_ALHE.TA,ALHE.TA,1019,7,10.99,Lag1Trend+NoCycle+NoAR,7,0.0255,0.0259,1.9261,0.8442857142857128,0.9490220530329384,-3.0716974514374407
Yahoo_Stock_Price_ALVR.TA,ALVR.TA,822,7,10.51,Lag1Trend+NoCycle+NoAR,7,0.0,0.0,0.0,0.0,0.0,1.0
Yahoo_Stock_Price_AMOT.TA,AMOT.TA,1019,7,10.73,Lag1Trend+NoCycle+NoAR,7,0.0088,0.0089,2.1978,0.14285714285714388,0.1492840054584368,-10.869565127079442
Yahoo_Stock_Price_ARPT.TA,ARPT.TA,1019,7,11.15,Lag1Trend+NoCycle+NoAR,7,0.0226,0.0229,2.9001,0.932857142857143,0.9723682430026186,-11.560185433825398
Yahoo_Stock_Price_AVGL.TA,AVGL.TA,1019,7,11.07,Lag1Trend+NoCycle+NoAR,7,0.0145,0.0146,11.0238,0.06614285714285716,0.06642181225212954,-118.30514154877979
Yahoo_Stock_Price_BEZQ.TA,BEZQ.TA,1019,7,10.82,Lag1Trend+NoCycle+NoAR,7,0.0235,0.0232,2.5313,0.18014285714285677,0.19182469675647643,-7.468231873642617
Yahoo_Stock_Price_BLSR.TA,BLSR.TA,1019,7,10.97,Lag1Trend+NoCycle+NoAR,7,0.0417,0.0427,6.2615,6.15714285714286,6.301813797856708,-21.032721920115183
Yahoo_Stock_Price_BRIN.TA,BRIN.TA,1019,7,11.09,Lag1Trend+NoCycle+NoAR,7,0.0326,0.0335,1.6436,0.5642857142857132,0.7855025688782218,-0.1307897728676759
Yahoo_Stock_Price_BSI.TA,BSI.TA,819,7,10.88,Lag1Trend+NoCycle+NoAR,7,0.0,0.0,0.0,0.0,0.0,1.0
Yahoo_Stock_Price_CEL.TA,CEL.TA,1019,7,11.21,Lag1Trend+NoCycle+NoAR,7,0.0301,0.0295,1.9234,0.8014285714285728,0.9375271424642305,-2.713860719974503
Yahoo_Stock_Price_CII.TA,CII.TA,366,7,10.52,Lag1Trend+NoCycle+NoAR,7,0.008,0.008,1.0884,0.1142857142857144,0.15856499343441824,-0.0003247802044272774
Yahoo_Stock_Price_CLIS.TA,CLIS.TA,1019,7,10.38,Lag1Trend+NoCycle+NoAR,7,0.0494,0.0507,4.7047,2.1014285714285714,2.1468215708677,-22.899726959242038
Yahoo_Stock_Price_CRNT.TA,CRNT.TA,1019,7,10.55,Lag1Trend+NoCycle+NoAR,7,0.1224,0.1312,2.2292,1.0748571428571438,1.1375413336289313,-8.330673606832791
Yahoo_Stock_Price_DEDR.TA,DEDR.TA,1008,7,10.47,Lag1Trend+NoCycle+NoAR,7,0.0076,0.0076,1.4416,0.10571428571428625,0.12328828005938032,-0.1374465473484885
Yahoo_Stock_Price_DISI.TA,DISI.TA,1019,7,10.65,Lag1Trend+NoCycle+NoAR,7,0.2,0.2223,20.2364,2.226,2.232229250899519,-178.42351842622233
Yahoo_Stock_Price_DLEA.TA,DLEA.TA,1019,7,10.31,Lag1Trend+NoCycle+NoAR,7,0.0108,0.0108,1.694,0.3585714285714293,0.38275318418009324,-0.07552738811685566
Yahoo_Stock_Price_DLEKG.TA,DLEKG.TA,1019,7,10.25,Lag1Trend+NoCycle+NoAR,7,0.0098,0.0099,1.1847,7.9571428571428475,9.073588044428728,-0.3728390776431454
Yahoo_Stock_Price_DLKIS.TA,DLKIS.TA,262,7,10.33,Lag1Trend+NoCycle+NoAR,7,0.0681,0.0736,2.1157,6.061428571428572,9.148526032723993,-0.782477259845701
Yahoo_Stock_Price_DLKR.TA,DLKR.TA,266,7,10.33,Lag1Trend+NoCycle+NoAR,7,0.0,0.0,0.0,0.0,0.0,1.0
Yahoo_Stock_Price_DSCT.TA,DSCT.TA,1019,7,10.68,Lag1Trend+NoCycle+NoAR,7,0.0126,0.0127,1.2409,0.08499999999999996,0.10071104351417617,-0.9880992327842257
Yahoo_Stock_Price_ECJM.TA,ECJM.TA,1018,7,11.02,Lag1Trend+NoCycle+NoAR,7,0.028,0.0284,7.3447,0.20442857142857157,0.2086271451999614,-24.097542686715535
