Name,Signal,Length,Horizon,TrainingTime,Formula,Count,MAPE,SMAPE,MASE,L1,L2,R2
NN3_Part1,NN3-001,51,18,6.86,ConstantTrend+NoCycle+AR(12),18,0.1276,0.1173,1.5536,721.065247317,834.668935723,-1.93058042806
NN3_Part1,NN3-002,51,18,7.08,ConstantTrend+NoCycle+AR(12),18,0.063,0.0638,0.8345,287.175153912,333.150509434,-0.828860633646
NN3_Part1,NN3-003,51,18,6.95,ConstantTrend+NoCycle+AR(12),18,0.117,0.1186,1.2806,693.042675184,834.323676147,-1.9876433202
NN3_Part1,NN3-004,51,18,6.9,ConstantTrend+NoCycle+AR(12),18,0.0773,0.0768,0.6561,362.769348775,433.268220566,-0.0150757982309
NN3_Part1,NN3-005,51,18,7.27,ConstantTrend+NoCycle+AR(12),18,0.0964,0.091,0.795,333.915245123,406.338669219,-0.266678212906
NN3_Part1,NN3-006,51,18,6.64,ConstantTrend+NoCycle+AR(12),18,0.0666,0.067,0.6963,262.335882798,319.860413812,0.00682110085525
NN3_Part1,NN3-007,51,18,6.93,ConstantTrend+NoCycle+AR(12),18,0.1788,0.1604,1.4767,781.803910388,891.696225909,-1.14112017631
NN3_Part1,NN3-008,51,18,7.33,ConstantTrend+NoCycle+AR(12),18,0.2396,0.2028,0.9931,1016.51645352,1225.69766723,-0.983118622743
NN3_Part1,NN3-009,51,18,6.71,ConstantTrend+NoCycle+AR(12),18,0.1527,0.1407,1.0821,550.579909145,680.504338579,-0.575883984488
NN3_Part1,NN3-010,51,18,7.63,ConstantTrend+NoCycle+AR(12),18,0.1291,0.1207,0.9247,410.115501741,498.67332631,-0.371295272332
NN3_Part1,NN3-011,51,18,6.89,ConstantTrend+NoCycle+AR(12),18,0.0902,0.0864,0.747,591.476857267,771.506672101,-0.0859768031539
NN3_Part1,NN3-012,51,18,7.31,ConstantTrend+NoCycle+AR(12),18,0.092,0.0899,0.689,465.266596914,615.948616075,-0.0590366744844
NN3_Part1,NN3-013,51,18,6.88,ConstantTrend+NoCycle+AR(12),18,0.0814,0.0811,0.968,559.741530079,693.311159688,-0.545823073373
NN3_Part1,NN3-014,51,18,6.58,ConstantTrend+NoCycle+AR(12),18,0.0951,0.0889,0.7733,393.925000358,533.358938709,-0.521611033102
NN3_Part1,NN3-015,51,18,7.09,ConstantTrend+NoCycle+AR(12),18,0.0894,0.0912,0.8824,568.808672317,703.984861661,-0.286201379884
NN3_Part1,NN3-016,51,18,6.81,ConstantTrend+NoCycle+AR(12),18,0.0825,0.0795,0.8123,599.510586093,749.232274836,-0.138520657399
NN3_Part1,NN3-017,51,18,6.65,ConstantTrend+NoCycle+AR(12),18,0.0987,0.0927,0.8126,638.80174487,791.881443058,-0.658050136989
NN3_Part1,NN3-018,51,18,6.67,ConstantTrend+NoCycle+NoAR,18,0.1081,0.101,1.162,392.745098039,451.171763318,-1.36271446252
