Name,Signal,Length,Horizon,TrainingTime,Formula,Count,MAPE,SMAPE,MASE,L1,L2,R2
M3_Q_COMP,N1000,44,8,6.55,PolyTrend+NoCycle+NoAR,8,0.0843,0.0804,2.8889,570.767289695,616.216034592,-8.719399341
M3_Q_COMP,N1001,44,8,5.58,ConstantTrend+NoCycle+AR(11),8,0.0517,0.0534,3.3734,384.082563827,424.862679903,-9.03905334961
M3_Q_COMP,N1002,44,8,10.7,ConstantTrend+NoCycle+AR(11),8,0.0298,0.0291,3.2987,208.759114496,263.867579119,-3.45738974321
M3_Q_COMP,N1003,44,8,11.63,ConstantTrend+NoCycle+AR(11),8,0.0374,0.0366,1.2026,267.572526317,308.731934412,-0.365364723416
M3_Q_COMP,N1004,44,8,6.65,ConstantTrend+NoCycle+AR(11),8,0.0239,0.0236,0.6647,136.265244937,147.400313542,-0.426313314611
M3_Q_COMP,N1005,44,8,10.63,ConstantTrend+NoCycle+AR(11),8,0.1095,0.1182,13.2674,652.944725244,756.714706329,-54.7753877432
M3_Q_COMP,N1006,44,8,10.18,ConstantTrend+NoCycle+AR(11),8,0.0381,0.0372,2.8728,232.493023975,264.043518119,-5.6658918484
M3_Q_COMP,N1007,44,8,13.61,ConstantTrend+NoCycle+AR(11),8,0.0289,0.0293,1.4952,263.896922819,308.509575265,0.22413896842
M3_Q_COMP,N1008,44,8,6.98,ConstantTrend+NoCycle+AR(11),8,0.1337,0.1218,7.0748,903.55815493,1101.74306907,-15.5022267421
M3_Q_COMP,N1009,44,8,5.9,PolyTrend+NoCycle+NoAR,8,0.0529,0.0512,1.6111,382.763086083,446.432837462,-2.57854767657
M3_Q_COMP,N1010,44,8,11.71,ConstantTrend+NoCycle+AR(11),8,0.0221,0.0224,0.9653,164.996382989,219.045462767,0.401614384943
M3_Q_COMP,N1011,16,8,9.56,ConstantTrend+NoCycle+AR(4),8,0.0263,0.0267,0.7771,158.799462466,202.427353772,-1.07836254449
M3_Q_COMP,N1012,44,8,10.21,Lag1Trend+NoCycle+NoAR,8,0.1003,0.095,2.5504,587.875,619.734671049,-8.98260109595
M3_Q_COMP,N1013,44,8,13.52,ConstantTrend+NoCycle+AR(11),8,0.0904,0.0966,4.8173,686.805426004,821.187781733,-30.8839662203
M3_Q_COMP,N1014,44,8,6.0,PolyTrend+NoCycle+NoAR,8,0.0911,0.0958,5.9446,719.302389031,739.737494199,-14.3321885893
M3_Q_COMP,N1015,44,8,6.47,ConstantTrend+NoCycle+AR(11),8,0.0142,0.014,0.6288,103.669221306,167.430246242,0.353909737453
M3_Q_COMP,N1016,44,8,14.44,ConstantTrend+NoCycle+AR(11),8,0.0301,0.0293,1.6288,261.653450927,339.977586572,-2.62927697283
M3_Q_COMP,N1017,44,8,10.84,PolyTrend+NoCycle+NoAR,8,0.1336,0.1237,8.0812,916.059225528,1004.20359656,-93.5386769019
M3_Q_COMP,N1018,44,8,12.54,LinearTrend+NoCycle+AR(11),8,0.1882,0.1705,8.2987,992.28743227,1041.13660977,-48.1288032234
M3_Q_COMP,N1019,44,8,13.64,PolyTrend+NoCycle+NoAR,8,0.3068,0.2641,12.7949,1856.16831892,1910.59546157,-244.257097082
M3_Q_COMP,N1020,44,8,13.25,ConstantTrend+NoCycle+AR(11),8,0.0363,0.0372,3.8351,222.980861106,260.883295189,-2.4589202938
M3_Q_COMP,N1021,44,8,9.9,PolyTrend+NoCycle+AR(11),8,0.2477,0.2182,19.4113,1740.08215554,1834.37462633,-92.5571931621
M3_Q_COMP,N1022,44,8,6.36,ConstantTrend+NoCycle+AR(11),8,0.0249,0.0245,0.9792,159.18856686,176.004566334,0.766264557407
M3_Q_COMP,N1023,44,8,6.29,ConstantTrend+NoCycle+AR(11),8,0.0378,0.0368,2.4869,344.968904744,411.618584737,-0.979979375854
M3_Q_COMP,N1024,44,8,5.67,PolyTrend+NoCycle+NoAR,8,0.662,0.4919,28.5549,2534.04499156,2598.08387169,-578.285830973
M3_Q_COMP,N1025,44,8,6.84,ConstantTrend+NoCycle+AR(11),8,0.1721,0.1558,7.157,1525.97081775,1708.94686405,-16.9999307673
M3_Q_COMP,N1026,44,8,12.81,PolyTrend+NoCycle+AR(11),8,0.6004,0.4482,21.6309,5290.29086454,5756.85600256,-104.026427138
M3_Q_COMP,N1027,44,8,12.27,ConstantTrend+NoCycle+AR(11),8,0.0885,0.0841,10.8001,860.616020139,937.830425774,-32.4199108112
M3_Q_COMP,N1028,44,8,6.74,ConstantTrend+NoCycle+AR(11),8,0.0136,0.0135,2.0586,75.5502550976,82.6579594365,0.238949683015
M3_Q_COMP,N1029,44,8,10.04,LinearTrend+NoCycle+AR(11),8,0.0137,0.0136,1.2815,115.33333546,136.279579306,0.315669372967
M3_Q_COMP,N1030,44,8,14.25,PolyTrend+NoCycle+NoAR,8,0.3362,0.286,15.7201,1266.13887867,1293.39649077,-175.62080932
M3_Q_COMP,N1031,44,8,10.78,ConstantTrend+NoCycle+AR(11),8,0.0717,0.0678,2.3983,667.064060806,854.419594959,-4.4640047291
M3_Q_COMP,N1032,44,8,12.16,ConstantTrend+NoCycle+AR(11),8,0.1336,0.1218,7.0735,1134.2839717,1383.17217493,-15.4925468723
M3_Q_COMP,N1033,44,8,12.58,ConstantTrend+NoCycle+AR(11),8,0.1988,0.1771,37.5418,1849.20270442,2070.53135276,-482.030535478
M3_Q_COMP,N1034,44,8,6.68,ConstantTrend+NoCycle+AR(11),8,0.0075,0.0075,0.8755,40.3359185332,46.9350216692,0.621189372367
M3_Q_COMP,N1035,44,8,6.24,ConstantTrend+NoCycle+AR(11),8,0.121,0.1117,22.7851,615.198960503,726.058756737,-627.976964336
M3_Q_COMP,N1036,44,8,6.05,Lag1Trend+NoCycle+NoAR,8,0.0452,0.044,2.8128,214.375,232.727442516,-5.6007651191
M3_Q_COMP,N1037,44,8,6.3,Lag1Trend+NoCycle+NoAR,8,0.0248,0.0248,1.4675,130.1875,147.602612612,-0.0421592880205
M3_Q_COMP,N1038,44,8,6.49,ConstantTrend+NoCycle+AR(11),8,0.0654,0.0629,6.5007,323.271864613,357.74416136,-16.9208543065
M3_Q_COMP,N1039,44,8,6.28,ConstantTrend+NoCycle+AR(11),8,0.146,0.1345,10.6324,1071.13592035,1171.25564225,-55.5381710504
M3_Q_COMP,N1040,44,8,6.47,PolyTrend+NoCycle+NoAR,8,0.462,0.3721,24.6764,2578.68387657,2653.77567671,-917.206012784
M3_Q_COMP,N1041,44,8,14.24,ConstantTrend+NoCycle+AR(11),8,0.0885,0.0841,10.8001,860.616020139,937.830425774,-32.4199108112
M3_Q_COMP,N1042,44,8,13.3,Lag1Trend+NoCycle+AR(11),8,0.3344,0.2839,4.2926,1736.68158086,1791.21875797,-56.4052982428
M3_Q_COMP,N1043,44,8,6.69,ConstantTrend+NoCycle+AR(11),8,0.0802,0.0766,9.9901,759.249884243,829.532040583,-26.5638840223
M3_Q_COMP,N1044,44,8,6.25,ConstantTrend+NoCycle+AR(11),8,0.0885,0.0841,10.8001,860.616020139,937.830425774,-32.4199108112
M3_Q_COMP,N1045,44,8,12.7,ConstantTrend+NoCycle+AR(11),8,0.0383,0.039,0.7986,271.53970024,319.33902062,-0.0456218736189
M3_Q_COMP,N1046,44,8,13.09,ConstantTrend+NoCycle+AR(11),8,0.1885,0.1688,37.0638,1686.93275008,1891.88242857,-443.688815906
M3_Q_COMP,N1047,44,8,5.91,ConstantTrend+NoCycle+AR(11),8,0.1988,0.1771,37.5418,1849.20270442,2070.53135276,-482.030535478
M3_Q_COMP,N1048,44,8,6.36,ConstantTrend+NoCycle+AR(11),8,0.1089,0.1009,19.2527,819.615395934,998.619811282,-104.810926283
M3_Q_COMP,N1049,44,8,6.04,Lag1Trend+NoCycle+AR(11),8,0.0615,0.0587,0.3831,182.595809149,231.941908425,0.614964517202
M3_Q_COMP,N1050,44,8,13.14,LinearTrend+NoCycle+NoAR,8,0.0344,0.0335,0.9236,153.585072938,196.055904221,-1.51978596916
M3_Q_COMP,N1051,44,8,11.59,PolyTrend+NoCycle+NoAR,8,0.6215,0.4685,28.1578,2096.5496871,2154.60726818,-445.078762416
M3_Q_COMP,N1052,44,8,10.92,PolyTrend+NoCycle+NoAR,8,0.662,0.4919,28.5549,2534.04499156,2598.08387169,-578.285830973
M3_Q_COMP,N1053,44,8,11.27,ConstantTrend+NoCycle+AR(11),8,0.0541,0.0523,1.8316,240.721881246,279.391576722,-0.269454877102
M3_Q_COMP,N1054,44,8,6.43,PolyTrend+NoCycle+AR(11),8,0.6219,0.4478,9.6867,3418.02572645,3818.54594937,-42.7306728391
M3_Q_COMP,N1055,44,8,6.68,PolyTrend+NoCycle+NoAR,8,0.9141,0.6169,14.6265,5067.02674041,5189.08163199,-132.998692107
