Name,Signal,Length,Horizon,TrainingTime,Formula,Count,MAPE,SMAPE,MASE,L1,L2,R2
ECON0001,ECON0001,515,18,14.45,Lag1Trend+NoCycle+NoAR,18,0.0072,0.0073,3.3056,0.777777777778,0.847217668476,-5.36105032791
ECON0002,ECON0002,815,18,18.97,Lag1Trend+NoCycle+NoAR,18,0.0166,0.0163,3.3408,123.611111111,169.249487116,-0.735169851577
ECON0003,ECON0003,815,18,17.99,Lag1Trend+NoCycle+NoAR,18,0.0182,0.018,7.2331,158.277777778,188.72805244,-2.37089271542
ECON0004,ECON0004,815,18,19.24,Lag1Trend+NoCycle+NoAR,18,0.0219,0.0222,9.2222,405.777777778,467.524806234,-3.05348444113
ECON0005,ECON0005,815,18,17.93,Lag1Trend+NoCycle+NoAR,18,0.0098,0.0098,6.4692,81.0555555556,99.0070143419,-1.96661133804
ECON0006,ECON0006,815,18,17.83,Lag1Trend+NoCycle+NoAR,18,0.0144,0.0142,5.5839,315.0,397.351230022,-1.52997259923
ECON0007,ECON0007,815,18,18.41,Lag1Trend+NoCycle+NoAR,18,0.0089,0.009,5.9665,199.0,235.430810785,-2.50216933446
ECON0008,ECON0008,815,18,17.39,Lag1Trend+NoCycle+NoAR,18,0.0021,0.0021,1.6742,6.5,7.69198717281,-0.30576936176
ECON0009,ECON0009,815,18,18.18,Lag1Trend+NoCycle+NoAR,18,0.0142,0.0144,10.5199,191.833333333,208.149118556,-5.63896278577
ECON0010,ECON0010,815,18,18.32,Lag1Trend+NoCycle+NoAR,18,0.041,0.0422,8.7561,30.3888888889,34.8448944132,-3.17695713573
ECON0011,ECON0011,815,18,19.04,Lag1Trend+NoCycle+NoAR,18,0.0141,0.014,7.3991,70.9444444444,80.3924402195,-3.52007814102
ECON0012,ECON0012,815,18,19.84,Lag1Trend+NoCycle+NoAR,18,0.0086,0.0087,8.9827,47.5555555556,52.9391684441,-4.1800880816
ECON0013,ECON0013,815,18,18.34,Lag1Trend+NoCycle+NoAR,18,0.0104,0.0105,5.8597,187.166666667,201.091051793,-6.47978933847
ECON0014,ECON0014,815,18,19.51,Lag1Trend+NoCycle+NoAR,18,0.006,0.006,3.5058,93.4388888889,103.654760838,-3.49296095875
ECON0015,ECON0015,815,18,18.45,Lag1Trend+NoCycle+NoAR,18,0.01,0.01,10.7595,1153.16666667,1254.55638463,-5.4473303649
ECON0016,ECON0016,815,18,16.82,Lag1Trend+NoCycle+NoAR,18,0.0056,0.0056,6.1965,645.166666667,685.728201744,-7.7105562282
ECON0017,ECON0017,815,18,19.5,Lag1Trend+NoCycle+NoAR,18,0.0075,0.0075,5.8753,198.722222222,213.90249596,-6.30460709441
ECON0018,ECON0018,815,18,19.08,Lag1Trend+NoCycle+NoAR,18,0.0108,0.0109,7.7573,64.9333333333,69.4480941263,-6.94962547845
ECON0019,ECON0019,719,18,18.18,Lag1Trend+NoCycle+NoAR,18,0.0293,0.0299,6.3075,0.623333333333,0.727484249543,-2.76172800491
ECON0020,ECON0020,815,18,18.08,Lag1Trend+NoCycle+NoAR,18,0.0235,0.0238,7.9097,0.409444444444,0.456770061288,-4.08948133133
ECON0021,ECON0021,515,18,14.27,PolyTrend+NoCycle+NoAR,18,0.0195,0.0197,6.3272,0.342411832045,0.352708547194,-0.576246629563
ECON0022,ECON0022,815,18,13.52,Lag1Trend+NoCycle+NoAR,18,0.0044,0.0045,1.4841,0.183333333333,0.2094967515,-1.44750430217
ECON0023,ECON0023,611,18,15.19,Lag1Trend+NoCycle+NoAR,18,0.026,0.0255,1.3803,0.105555555556,0.126929551764,-0.757575756511
ECON0024,ECON0024,515,18,14.84,PolyTrend+NoCycle+NoAR,18,0.0255,0.0251,16.2572,0.8606731287,0.867988427086,-158.54435713
ECON0025,ECON0025,707,18,16.6,Lag1Trend+NoCycle+NoAR,18,0.0033,0.0033,1.8365,481.277777778,533.634133924,-4.35907012475
ECON0026,ECON0026,707,18,17.42,Lag1Trend+NoCycle+NoAR,18,0.0061,0.0061,2.8333,0.383333333333,0.444097086482,-2.36138874245
ECON0027,ECON0027,815,18,17.64,Lag1Trend+NoCycle+NoAR,18,0.0167,0.0165,7.9364,229.222222222,268.69685521,-2.67323149939
ECON0028,ECON0028,815,18,17.74,Lag1Trend+NoCycle+NoAR,18,0.0072,0.0072,1.091,984.055555556,1238.23550533,-0.13255201607
ECON0029,ECON0029,815,18,18.98,Lag1Trend+NoCycle+NoAR,18,0.0061,0.0062,7.2736,844.166666667,897.887056743,-7.61475083088
ECON0030,ECON0030,707,18,16.47,Lag1Trend+NoCycle+NoAR,18,0.0059,0.0059,3.1153,899.944444444,1045.23514101,-2.86572090423
ECON0031,ECON0031,707,18,16.88,Lag1Trend+NoCycle+NoAR,18,0.0094,0.0094,8.4681,2180.27777778,2385.84987187,-5.06420699004
ECON0032,ECON0032,707,18,16.34,LinearTrend+NoCycle+NoAR,18,0.0349,0.0343,17.8174,2.30578472294,2.31474931989,-227.122584718
ECON0033,ECON0033,707,18,16.01,Lag1Trend+NoCycle+NoAR,18,0.0322,0.033,1.0506,0.55,0.663743591725,-1.38177874179
