Name,Signal,Length,Horizon,TrainingTime,Formula,Count,MAPE,SMAPE,MASE,L1,L2,R2
Yahoo_Stock_Price_^DJA,^DJA,1251,7,16.21,Lag1Trend+NoCycle+NoAR,7,0.0026,0.0026,0.6396,17.14997214285709,22.947566662894527,-0.21872757037208812
Yahoo_Stock_Price_^DJI,^DJI,1251,7,15.9,Lag1Trend+NoCycle+NoAR,7,0.0023,0.0023,0.9718,43.104073571428934,46.31648804368573,-0.024618886167292908
Yahoo_Stock_Price_^GSPC,^GSPC,1251,7,16.23,Lag1Trend+NoCycle+NoAR,7,0.0015,0.0015,0.5425,3.3271484285714257,4.214574476017303,-0.2414516615795954
Yahoo_Stock_Price_^NBI,^NBI,1251,7,15.97,Lag1Trend+NoCycle+NoAR,7,0.0253,0.0256,2.0171,74.43711628571431,81.5624967547569,-1.5322523070145255
Yahoo_Stock_Price_^NDX,^NDX,1251,7,15.75,Lag1Trend+NoCycle+NoAR,7,0.0095,0.0095,2.2064,44.2199357142859,48.38539235105844,-2.0084105676261053
Yahoo_Stock_Price_^NYA,^NYA,1251,7,15.84,Lag1Trend+NoCycle+NoAR,7,0.0026,0.0026,0.7552,27.92145657142776,32.62953281354158,-1.2997086660081218
Yahoo_Stock_Price_^NY,^NY,1250,7,15.94,Lag1Trend+NoCycle+NoAR,7,0.0034,0.0034,1.1278,29.447125857142705,39.59892284220611,-0.8367695240533597
Yahoo_Stock_Price_^OEX,^OEX,1251,7,15.92,Lag1Trend+NoCycle+NoAR,7,0.0015,0.0015,0.5042,1.452845857142831,2.0632914552602877,-0.21796118066767978
Yahoo_Stock_Price_^RUT,^RUT,1251,7,15.99,Lag1Trend+NoCycle+NoAR,7,0.0047,0.0047,0.9471,5.742850285714277,6.605137746396795,-0.16017477614507136
Yahoo_Stock_Price_^XAX,^XAX,1251,7,16.08,Lag1Trend+NoCycle+NoAR,7,0.0126,0.0126,4.808,30.234374571428557,31.886165259901286,-8.90864685924045
Yahoo_Stock_Price_^XMI,^XMI,1251,7,15.85,Lag1Trend+NoCycle+NoAR,7,0.0033,0.0033,0.942,6.359985285714337,8.13195954665326,-0.011928409608565893
