Name,Signal,Length,Horizon,TrainingTime,Formula,Count,MAPE,SMAPE,MASE,L1,L2,R2
Yahoo_Stock_Price_ATL.MI,ATL.MI,1297,7,44.18,Lag1Trend+NoCycle+NoAR,7,0.0047,0.0046,0.9495,0.102857142857,0.136591152192,-0.910154614841
Yahoo_Stock_Price_BMPS.MI,BMPS.MI,1297,7,30.73,Lag1Trend+NoCycle+NoAR,7,0.1002,0.0938,2.9684,0.0294857142857,0.0338939522629,-3.11177577031
Yahoo_Stock_Price_ENEL.MI,ENEL.MI,1297,7,45.49,Lag1Trend+NoCycle+NoAR,7,0.0067,0.0067,2.1776,0.0268571428571,0.027192435923,-0.341131146773
Yahoo_Stock_Price_ENI.MI,ENI.MI,1297,7,46.22,Lag1Trend+NoCycle+NoAR,7,0.0245,0.0241,4.1486,0.345714285714,0.387777550371,-3.87379282748
Yahoo_Stock_Price_ERG.MI,ERG.MI,1297,7,46.08,Lag1Trend+NoCycle+NoAR,7,0.0059,0.0059,1.0909,0.06,0.0696932052437,-0.396713609286
Yahoo_Stock_Price_G.MI,G.MI,1297,7,44.01,Lag1Trend+NoCycle+NoAR,7,0.0104,0.0103,1.102,0.115714285714,0.140356688476,-1.82913246782
Yahoo_Stock_Price_ISP.MI,ISP.MI,1297,7,44.08,Lag1Trend+NoCycle+NoAR,7,0.0082,0.0082,0.8649,0.016,0.0171380945765,-0.155427038472
Yahoo_Stock_Price_LUX.MI,LUX.MI,1297,7,46.93,Lag1Trend+NoCycle+NoAR,7,0.0144,0.0143,1.0831,0.63,0.72605588136,-0.0711643568316
Yahoo_Stock_Price_MB.MI,MB.MI,1297,7,46.14,Lag1Trend+NoCycle+NoAR,7,0.0095,0.0095,0.5992,0.0564285714286,0.0671086539022,-0.063750297688
Yahoo_Stock_Price_MS.MI,MS.MI,1297,7,46.08,Lag1Trend+NoCycle+NoAR,7,0.0367,0.0356,1.9225,0.113428571429,0.150289244934,-1.32355558946
Yahoo_Stock_Price_PLT.MI,PLT.MI,1297,7,46.65,Lag1Trend+NoCycle+NoAR,7,0.0036,0.0036,0.7792,0.00857142857143,0.00913392420751,-0.108459659457
Yahoo_Stock_Price_PMI.MI,PMI.MI,1297,7,42.99,Lag1Trend+NoCycle+NoAR,7,0.0276,0.0272,1.1168,0.0116142857143,0.0131349588068,-0.560374635506
Yahoo_Stock_Price_SPM.MI,SPM.MI,1297,7,46.48,Lag1Trend+NoCycle+NoAR,7,0.0273,0.0276,1.0943,0.0118,0.0126312537552,-1.25827539349
Yahoo_Stock_Price_SRG.MI,SRG.MI,1297,7,43.93,Lag1Trend+NoCycle+NoAR,7,0.0052,0.0052,0.7575,0.0271428571429,0.0346410161514,-0.499999973214
Yahoo_Stock_Price_STM.MI,STM.MI,1035,7,40.82,Lag1Trend+NoCycle+NoAR,7,0.0514,0.0538,1.9819,0.312142857143,0.424091465876,-1.18214851643
Yahoo_Stock_Price_TEN.MI,TEN.MI,1297,7,46.75,Lag1Trend+NoCycle+NoAR,7,0.0316,0.031,2.074,0.387142857143,0.421510887844,-5.39293581695
Yahoo_Stock_Price_TIT.MI,TIT.MI,1297,7,46.77,Lag1Trend+NoCycle+NoAR,7,0.0154,0.0158,0.801,0.0112142857143,0.0206510117359,-0.0898197729863
Yahoo_Stock_Price_TRN.MI,TRN.MI,1297,7,44.13,Lag1Trend+NoCycle+NoAR,7,0.0039,0.0039,0.7645,0.0188571428571,0.0235432732279,-0.350974883323
Yahoo_Stock_Price_UCG.MI,UCG.MI,1297,7,46.33,Lag1Trend+NoCycle+NoAR,7,0.0222,0.0223,1.1905,0.05,0.0569159781733,-0.327990086594
