Name,Signal,Length,Horizon,TrainingTime,Formula,Count,MAPE,SMAPE,MASE,L1,L2,R2
Yahoo_Stock_Price_ABE.MC,ABE.MC,1298,7,12.23,Lag1Trend+NoCycle+NoAR,7,0.0191,0.0193,6.36,0.26500000000000007,0.2712602861775806,-20.91808501311437
Yahoo_Stock_Price_ACS.MC,ACS.MC,1298,7,11.91,Lag1Trend+NoCycle+NoAR,7,0.0169,0.0167,1.2451,0.43785714285714455,0.5146600819958762,-1.113599537267317
Yahoo_Stock_Price_ACX.MC,ACX.MC,1298,7,11.69,Lag1Trend+NoCycle+NoAR,7,0.0165,0.0164,1.7615,0.18642857142857114,0.2007397035253077,-6.272651914950821
Yahoo_Stock_Price_ADZ.MC,ADZ.MC,1297,7,11.88,Lag1Trend+NoCycle+NoAR,7,0.0517,0.0535,1.9481,0.17857142857142844,0.20420577856662125,-2.5277969570623973
Yahoo_Stock_Price_ALB.MC,ALB.MC,1298,7,12.03,Lag1Trend+NoCycle+NoAR,7,0.0289,0.0294,2.9135,1.107142857142853,1.3023001628985933,-1.6704831743145805
Yahoo_Stock_Price_AMP.MC,AMP.MC,1298,7,11.86,Lag1Trend+NoCycle+NoAR,7,0.0549,0.0577,1.2143,0.004857142857142858,0.006458659745975608,-1.0039201933881023
Yahoo_Stock_Price_ANA.MC,ANA.MC,1298,7,11.98,Lag1Trend+NoCycle+NoAR,7,0.0156,0.0157,1.9483,1.058571428571428,1.1853811924560667,-0.07196927233965966
Yahoo_Stock_Price_AZK.MC,AZK.MC,1298,7,11.78,Lag1Trend+NoCycle+NoAR,7,0.0154,0.0153,1.2245,0.07142857142857142,0.08053393251117369,-0.08761122258272258
Yahoo_Stock_Price_BBVA.MC,BBVA.MC,1298,7,11.98,Lag1Trend+NoCycle+NoAR,7,0.0076,0.0076,0.7324,0.039428571428571146,0.04462542516804235,-0.0014778859863440186
Yahoo_Stock_Price_BDL.MC,BDL.MC,1297,7,11.99,Lag1Trend+NoCycle+NoAR,7,0.0384,0.0394,3.8885,3.985714285714278,4.523510015147838,-3.47140276940205
Yahoo_Stock_Price_BIO.MC,BIO.MC,1298,7,11.94,Lag1Trend+NoCycle+NoAR,7,0.0768,0.0802,4.4762,0.033571428571428544,0.03540581066112492,-8.907256945954831
Yahoo_Stock_Price_BKT.MC,BKT.MC,1298,7,11.58,Lag1Trend+NoCycle+NoAR,7,0.0304,0.0309,3.2357,0.1892857142857148,0.19547707209359855,-15.0403072850712
Yahoo_Stock_Price_BVA.MC,BVA.MC,512,7,9.81,Lag1Trend+NoCycle+NoAR,7,0.0,0.0,0.0,0.0,0.0,1.0
Yahoo_Stock_Price_CAF.MC,CAF.MC,1298,7,12.78,Lag1Trend+NoCycle+NoAR,7,0.0102,0.0101,1.8024,3.2142857142857144,3.7448059266898475,-1.0591073221118505
Yahoo_Stock_Price_COL.MC,COL.MC,774,7,10.6,Lag1Trend+NoCycle+NoAR,7,0.7855,1.4524,1.2426,1.3784428571428573,2.5586853491029893,-0.40890905808863964
Yahoo_Stock_Price_CPL.MC,CPL.MC,1298,7,12.49,Lag1Trend+NoCycle+NoAR,7,0.0017,0.0017,1.0,0.009999999999999913,0.015583874449479503,-0.6999998300000096
Yahoo_Stock_Price_CUN.MC,CUN.MC,1054,7,11.58,LinearTrend+NoCycle+NoAR,7,0.0128,0.0127,2146899433.6454,0.21468994336453662,0.2148264922850061,-3230529524.123585
Yahoo_Stock_Price_DGI.MC,DGI.MC,1218,7,12.25,Lag1Trend+NoCycle+NoAR,7,0.0538,0.0555,2.8185,0.05214285714285708,0.05562502006420177,-7.245213956294876
Yahoo_Stock_Price_ECR.MC,ECR.MC,1298,7,12.37,Lag1Trend+NoCycle+NoAR,7,0.0588,0.0589,0.7863,0.1045714285714286,0.1270095609449485,-0.009894006476428352
Yahoo_Stock_Price_ELE.MC,ELE.MC,1298,7,12.3,Lag1Trend+NoCycle+NoAR,7,0.0114,0.0115,3.3714,0.21071428571428694,0.2493634753871213,-2.496987257606021
Yahoo_Stock_Price_ENC.MC,ENC.MC,1298,7,12.91,Lag1Trend+NoCycle+NoAR,7,0.0295,0.029,1.1265,0.06571428571428559,0.07106335201775937,-0.9803921457681035
Yahoo_Stock_Price_FAE.MC,FAE.MC,1298,7,12.32,Lag1Trend+NoCycle+NoAR,7,0.0571,0.0593,1.2994,0.20357142857142868,0.23584952830141517,-2.4961839373430874
Yahoo_Stock_Price_FCC.MC,FCC.MC,1298,7,12.33,Lag1Trend+NoCycle+NoAR,7,0.0497,0.0482,2.6772,0.35428571428571437,0.4001517569265798,-2.6768985624229313
