Name,Signal,Length,Horizon,TrainingTime,Formula,Count,MAPE,SMAPE,MASE,L1,L2,R2
Yahoo_Stock_Price_000020.KS,000020.KS,1292,7,48.02,Lag1Trend+NoCycle+NoAR,7,0.0123,0.0122,0.9961,122.857142857,132.77263057,-1.01728164409
Yahoo_Stock_Price_000040.KS,000040.KS,1292,7,46.2,Lag1Trend+NoCycle+NoAR,7,0.0201,0.0206,0.6818,25.0,43.0531233312,-0.359655688623
Yahoo_Stock_Price_000050.KS,000050.KS,1292,7,46.13,Lag1Trend+NoCycle+NoAR,7,0.0684,0.0709,5.0204,11714.2857143,12059.3769088,-16.7263681592
Yahoo_Stock_Price_000060.KS,000060.KS,1292,7,47.58,Lag1Trend+NoCycle+NoAR,7,0.0095,0.0095,1.5584,142.857142857,158.113883008,-4.44444444444
Yahoo_Stock_Price_000070.KS,000070.KS,1258,7,47.18,Lag1Trend+NoCycle+NoAR,7,0.0116,0.0114,1.125,1500.0,2061.55281281,-0.370065789474
Yahoo_Stock_Price_000100.KS,000100.KS,1292,7,44.74,Lag1Trend+NoCycle+NoAR,7,0.0287,0.028,1.5824,8571.42857143,11125.9028526,-0.804402796371
Yahoo_Stock_Price_000120.KS,000120.KS,1292,7,46.48,Lag1Trend+NoCycle+NoAR,7,0.0178,0.0176,2.3143,3857.14285714,4309.45803686,-4.02762430939
Yahoo_Stock_Price_000140.KS,000140.KS,1292,7,49.47,Lag1Trend+NoCycle+NoAR,7,0.0088,0.0087,0.6335,121.428571429,161.466493649,-0.310256410256
Yahoo_Stock_Price_000150.KS,000150.KS,1292,7,47.06,Lag1Trend+NoCycle+NoAR,7,0.0269,0.0277,1.44,3000.0,4496.02999482,-0.573471008737
Yahoo_Stock_Price_000180.KS,000180.KS,1292,7,45.83,Lag1Trend+NoCycle+NoAR,7,0.0104,0.0105,0.8571,34.2857142857,45.1979771987,-1.35529411765
Yahoo_Stock_Price_000210.KS,000210.KS,1292,7,46.26,Lag1Trend+NoCycle+NoAR,7,0.0364,0.0371,2.5231,2985.71428571,3298.26794372,-0.396296102263
Yahoo_Stock_Price_000220.KS,000220.KS,1292,7,46.95,Lag1Trend+NoCycle+NoAR,7,0.0177,0.0177,0.9954,257.142857143,290.32002047,-0.134615384615
Yahoo_Stock_Price_000230.KS,000230.KS,1292,7,47.19,Lag1Trend+NoCycle+NoAR,7,0.0156,0.0155,0.7397,450.0,522.015325446,-0.398167539267
Yahoo_Stock_Price_000240.KS,000240.KS,1292,7,45.08,Lag1Trend+NoCycle+NoAR,7,0.0266,0.026,2.2167,535.714285714,668.420312592,-1.79597701149
Yahoo_Stock_Price_000270.KS,000270.KS,1292,7,46.58,Lag1Trend+NoCycle+NoAR,7,0.0219,0.0222,3.4026,935.714285714,1172.14699224,-1.75685913186
Yahoo_Stock_Price_000300.KS,000300.KS,1292,7,46.23,Lag1Trend+NoCycle+NoAR,7,0.0067,0.0068,0.7347,8.57142857143,10.3509833901,-0.019417475728
Yahoo_Stock_Price_000320.KS,000320.KS,1292,7,46.61,Lag1Trend+NoCycle+NoAR,7,0.0152,0.015,1.3029,271.428571429,337.003603202,-1.84654731458
Yahoo_Stock_Price_000360.KS,000360.KS,955,7,37.89,Lag1Trend+NoCycle+NoAR,7,0.1625,0.1402,0.7292,162.857142857,217.304920725,-0.944003360639
Yahoo_Stock_Price_000370.KS,000370.KS,1292,7,47.27,Lag1Trend+NoCycle+NoAR,7,0.0329,0.0324,10.6154,230.0,233.207449036,-35.6057692308
Yahoo_Stock_Price_000390.KS,000390.KS,1292,7,49.09,Lag1Trend+NoCycle+NoAR,7,0.0308,0.0303,3.5,350.0,359.066249359,-19.0555555556
Yahoo_Stock_Price_000400.KS,000400.KS,1292,7,47.39,Lag1Trend+NoCycle+NoAR,7,0.0103,0.0102,1.8655,26.4285714286,30.8799518875,-2.738
Yahoo_Stock_Price_000430.KS,000430.KS,1292,7,47.6,Lag1Trend+NoCycle+NoAR,7,0.0066,0.0066,1.015,32.1428571429,38.0319414628,-0.0294117647059
Yahoo_Stock_Price_000480.KS,000480.KS,1292,7,46.7,Lag1Trend+NoCycle+NoAR,7,0.0174,0.0172,9.619,1442.85714286,1458.47278245,-45.9504504505
Yahoo_Stock_Price_000490.KS,000490.KS,1292,7,47.19,Lag1Trend+NoCycle+NoAR,7,0.0233,0.023,3.4018,181.428571429,187.349939952,-15.0738317757
Yahoo_Stock_Price_000500.KS,000500.KS,1292,7,46.2,Lag1Trend+NoCycle+NoAR,7,0.0348,0.0341,3.8743,807.142857143,909.277578238,-3.71623981374
Yahoo_Stock_Price_000520.KS,000520.KS,1292,7,45.79,Lag1Trend+NoCycle+NoAR,7,0.017,0.0169,1.5937,170.0,198.242276016,-1.61076464208
Yahoo_Stock_Price_000540.KS,000540.KS,1292,7,47.54,Lag1Trend+NoCycle+NoAR,7,0.0038,0.0038,0.5714,12.8571428571,15.8113883008,-0.666666666667
Yahoo_Stock_Price_000590.KS,000590.KS,1292,7,48.04,Lag1Trend+NoCycle+NoAR,7,0.0069,0.007,2.0357,542.857142857,563.154381269,-1.37614678899
Yahoo_Stock_Price_000640.KS,000640.KS,1292,7,47.56,Lag1Trend+NoCycle+NoAR,7,0.0137,0.0136,1.2468,2285.71428571,2751.62289775,-0.369003690037
Yahoo_Stock_Price_000650.KS,000650.KS,1291,7,48.76,Lag1Trend+NoCycle+NoAR,7,0.0052,0.0052,1.1925,457.142857143,534.522483825,-0.528384279476
Yahoo_Stock_Price_000660.KS,000660.KS,1292,7,46.33,Lag1Trend+NoCycle+NoAR,7,0.0174,0.0173,1.1675,564.285714286,594.918962068,-0.599861623616
Yahoo_Stock_Price_000670.KS,000670.KS,1292,7,46.0,Lag1Trend+NoCycle+NoAR,7,0.0353,0.0361,2.1579,41000.0,46415.8224254,-3.55069402535
Yahoo_Stock_Price_000680.KS,000680.KS,1292,7,47.83,Lag1Trend+NoCycle+NoAR,7,0.0141,0.014,13.9286,46.4285714286,46.6368952654,-111.184210526
Yahoo_Stock_Price_000700.KS,000700.KS,1292,7,45.99,Lag1Trend+NoCycle+NoAR,7,0.0609,0.0632,3.5766,655.714285714,721.931931892,-4.71322147651
Yahoo_Stock_Price_000720.KS,000720.KS,1292,7,45.53,Lag1Trend+NoCycle+NoAR,7,0.0148,0.0148,1.0,500.0,629.625739173,-0.0952917958838
Yahoo_Stock_Price_000760.KS,000760.KS,1292,7,48.6,Lag1Trend+NoCycle+NoAR,7,0.0067,0.0067,1.5429,128.571428571,153.529894716,-2.34782608696
Yahoo_Stock_Price_000800.KS,000800.KS,955,7,37.14,Lag1Trend+NoCycle+NoAR,7,8.2151,1.3682,3.9199,3153.57142857,3411.88751699,-5.86393028971
Yahoo_Stock_Price_000810.KS,000810.KS,1292,7,48.01,Lag1Trend+NoCycle+NoAR,7,0.0029,0.0029,0.6735,785.714285714,1017.7004892,-0.0463917525773
Yahoo_Stock_Price_000830.KS,000830.KS,1065,7,42.41,Lag1Trend+NoCycle+NoAR,7,0.0,0.0,0.0,0.0,0.0,1.0
Yahoo_Stock_Price_000850.KS,000850.KS,1292,7,48.36,Lag1Trend+NoCycle+NoAR,7,0.0039,0.004,0.9231,200.0,311.67748899,-0.7
Yahoo_Stock_Price_000860.KS,000860.KS,1293,7,47.17,Lag1Trend+NoCycle+NoAR,7,0.0173,0.0174,1.5257,635.714285714,769.740215917,-0.234900042535
Yahoo_Stock_Price_000880.KS,000880.KS,1292,7,48.36,Lag1Trend+NoCycle+NoAR,7,0.0146,0.0145,1.4751,528.571428571,616.441400297,-1.63739376771
Yahoo_Stock_Price_000890.KS,000890.KS,1254,7,45.08,Lag1Trend+NoCycle+NoAR,7,0.0144,0.0142,1.5,20.0,21.380899353,-7.0
Yahoo_Stock_Price_000910.KS,000910.KS,1292,7,49.82,Lag1Trend+NoCycle+NoAR,7,0.0185,0.0182,1.6208,74.2857142857,94.5666809339,-1.01656695812
Yahoo_Stock_Price_000950.KS,000950.KS,1281,7,46.04,Lag1Trend+NoCycle+NoAR,7,0.014,0.0138,2.129,550.0,668.420312592,-2.09653465347
Yahoo_Stock_Price_000970.KS,000970.KS,1292,7,47.29,Lag1Trend+NoCycle+NoAR,7,0.0194,0.0191,2.7619,207.142857143,232.2252601,-3.89351851852
Yahoo_Stock_Price_000990.KS,000990.KS,1293,7,48.27,Lag1Trend+NoCycle+NoAR,7,0.0102,0.0102,0.6023,185.714285714,260.494036126,-0.121416526138
Yahoo_Stock_Price_001020.KS,001020.KS,1292,7,46.88,Lag1Trend+NoCycle+NoAR,7,0.0383,0.0408,0.9643,32.1428571429,61.452653087,-0.203810924042
Yahoo_Stock_Price_001040.KS,001040.KS,1293,7,46.03,Lag1Trend+NoCycle+NoAR,7,0.0247,0.0242,1.3313,5214.28571429,6422.61628933,-1.93359941945
Yahoo_Stock_Price_001060.KS,001060.KS,1293,7,48.36,Lag1Trend+NoCycle+NoAR,7,0.0378,0.0369,1.419,2128.57142857,2340.0244199,-4.79503239741
Yahoo_Stock_Price_001070.KS,001070.KS,1293,7,47.27,Lag1Trend+NoCycle+NoAR,7,0.0101,0.01,1.1169,614.285714286,687.646088375,-0.295861297539
Yahoo_Stock_Price_001080.KS,001080.KS,1293,7,45.69,Lag1Trend+NoCycle+NoAR,7,0.008,0.008,1.7143,157.142857143,194.569121027,-0.155763239875
Yahoo_Stock_Price_001120.KS,001120.KS,1293,7,45.74,Lag1Trend+NoCycle+NoAR,7,0.0169,0.0167,1.1473,621.428571429,638.916493538,-1.11890889831
Yahoo_Stock_Price_001130.KS,001130.KS,1293,7,49.31,Lag1Trend+NoCycle+NoAR,7,0.0089,0.0089,0.8199,1571.42857143,1732.05080757,-0.12213740458
Yahoo_Stock_Price_001140.KS,001140.KS,1293,7,48.11,Lag1Trend+NoCycle+NoAR,7,0.0215,0.0215,1.0714,392.857142857,461.75132454,-0.056904400607
Yahoo_Stock_Price_001200.KS,001200.KS,1293,7,47.92,Lag1Trend+NoCycle+NoAR,7,0.0391,0.04,3.039,111.428571429,120.712172424,-5.76136363636
Yahoo_Stock_Price_001210.KS,001210.KS,1293,7,46.32,Lag1Trend+NoCycle+NoAR,7,0.0348,0.0355,2.6165,414.285714286,459.036257516,-4.39164490862
Yahoo_Stock_Price_001230.KS,001230.KS,1293,7,46.92,Lag1Trend+NoCycle+NoAR,7,0.0379,0.0371,3.9206,352.857142857,379.228540216,-6.44915433404
Yahoo_Stock_Price_001250.KS,001250.KS,1293,7,46.34,Lag1Trend+NoCycle+NoAR,7,0.0151,0.0149,2.6218,37.1428571429,38.0788655293,-19.5942028985
Yahoo_Stock_Price_001260.KS,001260.KS,1293,7,46.46,Lag1Trend+NoCycle+NoAR,7,0.0378,0.0369,2.4429,407.142857143,468.660705781,-2.36328125
Yahoo_Stock_Price_001270.KS,001270.KS,1287,7,47.43,Lag1Trend+NoCycle+NoAR,7,0.0041,0.0041,1.0476,78.5714285714,94.4911182523,-0.86170212766
Yahoo_Stock_Price_001290.KS,001290.KS,1141,7,42.84,Lag1Trend+NoCycle+NoAR,7,0.0735,0.0767,3.5468,85.7142857143,90.9866552225,-7.8860898138
Yahoo_Stock_Price_001300.KS,001300.KS,759,7,29.74,Lag1Trend+NoCycle+NoAR,7,0.0,0.0,0.0,0.0,0.0,1.0
Yahoo_Stock_Price_001340.KS,001340.KS,1293,7,46.98,Lag1Trend+NoCycle+NoAR,7,0.0066,0.0066,1.4571,12.1428571429,14.0152977645,-3.01041666667
Yahoo_Stock_Price_001360.KS,001360.KS,1293,7,50.43,Lag1Trend+NoCycle+NoAR,7,0.0097,0.0097,1.8312,67.1428571429,76.9972170184,-0.40746124031
Yahoo_Stock_Price_001380.KS,001380.KS,1293,7,48.94,Lag1Trend+NoCycle+NoAR,7,0.0646,0.0678,2.6026,238.571428571,290.295416036,-2.08064756789
Yahoo_Stock_Price_001390.KS,001390.KS,1293,7,46.84,Lag1Trend+NoCycle+NoAR,7,0.0103,0.0103,1.1429,142.857142857,164.75089421,-0.231481481481
Yahoo_Stock_Price_001420.KS,001420.KS,1293,7,46.41,Lag1Trend+NoCycle+NoAR,7,0.0138,0.0139,1.65,55.0,67.2150068278,-0.724776003116
Yahoo_Stock_Price_001430.KS,001430.KS,1293,7,47.84,Lag1Trend+NoCycle+NoAR,7,0.0229,0.0232,3.8346,607.142857143,631.042221816,-12.4568965517
Yahoo_Stock_Price_001440.KS,001440.KS,1293,7,47.51,Lag1Trend+NoCycle+NoAR,7,0.015,0.0148,1.6457,34.2857142857,41.4039335605,-0.753653444676
Yahoo_Stock_Price_001450.KS,001450.KS,1293,7,47.61,Lag1Trend+NoCycle+NoAR,7,0.0053,0.0053,0.898,157.142857143,200.0,-1.61333333333
Yahoo_Stock_Price_001460.KS,001460.KS,1293,7,48.41,Lag1Trend+NoCycle+NoAR,7,0.0081,0.0081,1.6256,3928.57142857,4395.61469779,-0.0631667602471
Yahoo_Stock_Price_001470.KS,001470.KS,1293,7,48.43,Lag1Trend+NoCycle+NoAR,7,0.2163,0.1892,2.6444,4142.85714286,4722.28758125,-2.81876004753
Yahoo_Stock_Price_001500.KS,001500.KS,1293,7,45.4,Lag1Trend+NoCycle+NoAR,7,0.0249,0.0253,3.1714,264.285714286,319.038734773,-2.18690095847
Yahoo_Stock_Price_001510.KS,001510.KS,1293,7,47.71,Lag1Trend+NoCycle+NoAR,7,0.0666,0.0691,5.2381,78.5714285714,81.5037247177,-13.152173913
Yahoo_Stock_Price_001520.KS,001520.KS,1293,7,46.42,Lag1Trend+NoCycle+NoAR,7,0.0196,0.02,1.4483,70.0,91.4955112092,-1.28142380423
Yahoo_Stock_Price_001530.KS,001530.KS,1293,7,47.42,Lag1Trend+NoCycle+NoAR,7,0.0045,0.0045,1.3571,271.428571429,290.32002047,-0.69262295082
Yahoo_Stock_Price_001550.KS,001550.KS,1293,7,48.62,Lag1Trend+NoCycle+NoAR,7,0.0094,0.0094,1.0549,114.285714286,141.421356237,-1.88235294118
Yahoo_Stock_Price_001560.KS,001560.KS,1293,7,47.89,Lag1Trend+NoCycle+NoAR,7,0.0092,0.0092,1.7143,57.1428571429,59.2814112036,-0.302571860817
Yahoo_Stock_Price_001570.KS,001570.KS,1293,7,48.93,Lag1Trend+NoCycle+NoAR,7,0.0315,0.0321,1.3029,135.714285714,159.28411274,-1.0080762397
Yahoo_Stock_Price_001620.KS,001620.KS,1293,7,36.13,Lag1Trend+NoCycle+NoAR,7,0.0122,0.0121,4.1905,31.4285714286,33.0583899012,-9.39805825243
Yahoo_Stock_Price_001630.KS,001630.KS,1293,7,46.43,Lag1Trend+NoCycle+NoAR,7,0.0528,0.051,3.0357,4857.14285714,5506.61939332,-3.50494208962
Yahoo_Stock_Price_001680.KS,001680.KS,1293,7,49.07,Lag1Trend+NoCycle+NoAR,7,0.0453,0.0464,4.8151,1364.28571429,1422.64843564,-11.4432245922
Yahoo_Stock_Price_001720.KS,001720.KS,1293,7,48.66,Lag1Trend+NoCycle+NoAR,7,0.0135,0.0137,1.8937,678.571428571,897.814807503,-1.33229997048
Yahoo_Stock_Price_001740.KS,001740.KS,1293,7,46.48,Lag1Trend+NoCycle+NoAR,7,0.01,0.0101,1.0476,62.8571428571,68.2432623571,-1.723150358
Yahoo_Stock_Price_001750.KS,001750.KS,1293,7,43.67,Lag1Trend+NoCycle+NoAR,7,0.0111,0.0111,3.2143,85.7142857143,99.7138763807,-2.83018867925
Yahoo_Stock_Price_001770.KS,001770.KS,1293,7,50.1,Lag1Trend+NoCycle+NoAR,7,0.005,0.005,1.7143,85.7142857143,119.522860933,-1.05882352941
Yahoo_Stock_Price_001780.KS,001780.KS,1293,7,49.42,Lag1Trend+NoCycle+NoAR,7,0.0154,0.0152,0.8157,84.2857142857,114.579978306,-1.17920054201
Yahoo_Stock_Price_001790.KS,001790.KS,1293,7,46.45,Lag1Trend+NoCycle+NoAR,7,0.0455,0.0466,9.8571,1150.0,1175.79760163,-22.0416666667
Yahoo_Stock_Price_001800.KS,001800.KS,1293,7,46.57,Lag1Trend+NoCycle+NoAR,7,0.0103,0.0103,0.9571,9571.42857143,11507.7613561,-0.30615942029
Yahoo_Stock_Price_001820.KS,001820.KS,1293,7,46.27,Lag1Trend+NoCycle+NoAR,7,0.0249,0.0245,3.9048,292.857142857,336.473306095,-3.12453531599
Yahoo_Stock_Price_001880.KS,001880.KS,1293,7,45.6,Lag1Trend+NoCycle+NoAR,7,0.0421,0.0411,3.2229,671.428571429,711.135912266,-8.21189591078
Yahoo_Stock_Price_001940.KS,001940.KS,1293,7,45.68,Lag1Trend+NoCycle+NoAR,7,0.015,0.0149,1.5673,914.285714286,1082.32553856,-2.49148418491
Yahoo_Stock_Price_002000.KS,002000.KS,1292,7,49.52,Lag1Trend+NoCycle+NoAR,7,0.0239,0.0235,3.12,650.0,811.744153923,-1.78700906344
Yahoo_Stock_Price_002020.KS,002020.KS,1293,7,47.69,Lag1Trend+NoCycle+NoAR,7,0.0545,0.0529,3.2899,3728.57142857,3877.22286474,-12.2962093863
Yahoo_Stock_Price_002030.KS,002030.KS,1293,7,50.0,Lag1Trend+NoCycle+NoAR,7,0.0305,0.031,2.967,3214.28571429,3311.23628186,-16.3306451613
Yahoo_Stock_Price_002070.KS,002070.KS,1293,7,48.46,Lag1Trend+NoCycle+NoAR,7,0.0044,0.0044,2.6667,40.0,42.4264068712,-8.0
Yahoo_Stock_Price_002100.KS,002100.KS,1293,7,49.0,Lag1Trend+NoCycle+NoAR,7,0.0054,0.0054,2.8571,28.5714285714,35.4562104171,-1.85185185185
Yahoo_Stock_Price_002140.KS,002140.KS,1293,7,48.41,Lag1Trend+NoCycle+NoAR,7,0.0079,0.0078,1.4082,16.4285714286,19.7303247385,-0.418215613383
Yahoo_Stock_Price_002170.KS,002170.KS,1292,7,46.83,Lag1Trend+NoCycle+NoAR,7,0.0097,0.0097,0.9677,500.0,603.560862122,-0.000560538116592
Yahoo_Stock_Price_002200.KS,002200.KS,1293,7,48.38,Lag1Trend+NoCycle+NoAR,7,0.0063,0.0064,0.958,135.714285714,167.971085947,-0.440104166667
Yahoo_Stock_Price_002210.KS,002210.KS,1293,7,47.03,Lag1Trend+NoCycle+NoAR,7,0.0318,0.0312,3.2987,181.428571429,198.242276016,-5.15632992327
Yahoo_Stock_Price_002220.KS,002220.KS,1293,7,47.33,Lag1Trend+NoCycle+NoAR,7,0.0215,0.0216,1.5184,442.857142857,455.129494916,-0.165327210103
Yahoo_Stock_Price_002240.KS,002240.KS,1293,7,48.37,Lag1Trend+NoCycle+NoAR,7,0.013,0.0129,1.7662,485.714285714,566.946709514,-0.657894736842
Yahoo_Stock_Price_002250.KS,002250.KS,1293,7,47.56,Lag1Trend+NoCycle+NoAR,7,0.0566,0.0544,1.9487,1900.0,2260.21490761,-1.46669294442
Yahoo_Stock_Price_002270.KS,002270.KS,1293,7,46.96,Lag1Trend+NoCycle+NoAR,7,0.0202,0.0205,1.7922,16428.5714286,18939.7541091,-3.03883272059
Yahoo_Stock_Price_002300.KS,002300.KS,1293,7,48.22,Lag1Trend+NoCycle+NoAR,7,0.0032,0.0032,0.6964,92.8571428571,121.007673901,-0.0954198473282
Yahoo_Stock_Price_002310.KS,002310.KS,1293,7,45.08,Lag1Trend+NoCycle+NoAR,7,0.0103,0.0103,0.523,257.142857143,324.03703492,-0.142064372919
Yahoo_Stock_Price_002320.KS,002320.KS,1293,7,47.3,Lag1Trend+NoCycle+NoAR,7,0.0165,0.0163,0.792,521.428571429,661.977556806,-0.608426966292
Yahoo_Stock_Price_002350.KS,002350.KS,1293,7,46.31,Lag1Trend+NoCycle+NoAR,7,0.0132,0.0134,1.1905,178.571428571,287.228132327,-0.486213235294
Yahoo_Stock_Price_002360.KS,002360.KS,1293,7,48.54,Lag1Trend+NoCycle+NoAR,7,0.0242,0.0246,1.4939,43.5714285714,49.9642729501,-3.17491467577
Yahoo_Stock_Price_002380.KS,002380.KS,1293,7,47.93,Lag1Trend+NoCycle+NoAR,7,0.0373,0.0382,2.5102,14642.8571429,16700.085543,-3.32528881152
Yahoo_Stock_Price_002390.KS,002390.KS,1293,7,47.22,Lag1Trend+NoCycle+NoAR,7,0.0136,0.0135,1.3985,442.857142857,475.845112856,-0.659685863874
Yahoo_Stock_Price_002410.KS,002410.KS,1280,7,45.49,Lag1Trend+NoCycle+NoAR,7,0.0308,0.0303,1.1429,400.0,448.807944926,-0.962226640159
Yahoo_Stock_Price_002420.KS,002420.KS,1292,7,48.4,Lag1Trend+NoCycle+NoAR,7,0.0239,0.0243,1.119,1342.85714286,1733.699595,-0.204448806019
Yahoo_Stock_Price_002450.KS,002450.KS,1293,7,47.27,Lag1Trend+NoCycle+NoAR,7,0.0332,0.0339,2.1593,93.5714285714,104.863857317,-2.63579622132
Yahoo_Stock_Price_002460.KS,002460.KS,1293,7,46.51,Lag1Trend+NoCycle+NoAR,7,0.0091,0.0092,0.7619,114.285714286,169.030850946,-0.00719424460432
Yahoo_Stock_Price_002530.KS,002530.KS,702,7,28.35,Lag1Trend+NoCycle+NoAR,7,46.0952,1.6099,5.0139,4182.42857143,4518.63520799,-5.97968671715
Yahoo_Stock_Price_002550.KS,002550.KS,1293,7,48.57,Lag1Trend+NoCycle+NoAR,7,0.0215,0.0218,1.5839,607.142857143,747.615256284,-0.852384173148
Yahoo_Stock_Price_002600.KS,002600.KS,1293,7,46.41,Lag1Trend+NoCycle+NoAR,7,0.011,0.011,0.8571,1928.57142857,2500.0,-0.109601449275
Yahoo_Stock_Price_002620.KS,002620.KS,1293,7,48.61,Lag1Trend+NoCycle+NoAR,7,0.0218,0.022,0.9543,1542.85714286,1814.22947044,-0.151013417071
Yahoo_Stock_Price_002630.KS,002630.KS,1293,7,48.42,Lag1Trend+NoCycle+NoAR,7,0.0457,0.0444,2.967,96.4285714286,107.121426428,-4.27215189873
