Name,Signal,Length,Horizon,TrainingTime,Formula,Count,MAPE,SMAPE,MASE,L1,L2,R2
FPP2,a10,200,4,5.27,ConstantTrend+NoCycle+AR,4,0.1541,0.1489,1.1052,3.138191312333917,3.3257500486366847,-1.4551967625181308
FPP2,arrivals,123,4,4.18,LinearTrend+NoCycle+AR,4,0.0462,0.0487,0.1537,4.5510684665646135,7.411176048189143,0.7996648940609653
FPP2,ausair,43,4,3.91,ConstantTrend+NoCycle+AR,4,0.0421,0.041,1.9563,2.9665057663304175,3.3589677562699647,-2.4338966203287664
FPP2,ausbeer,214,4,5.91,ConstantTrend+NoCycle+AR,4,0.0328,0.0322,0.2159,13.167420064818714,15.288944898810056,0.8608775293716644
FPP2,auscafe,422,4,6.41,ConstantTrend+NoCycle+AR,4,0.0212,0.0209,1.2682,0.07841982760918886,0.09000076545804196,-0.4812208610872468
FPP2,austa,32,4,3.47,LinearTrend+NoCycle+AR,4,0.0565,0.0592,0.8749,0.37031166330743037,0.4785948583590622,0.0009956060274819434
FPP2,austourists,64,4,3.87,ConstantTrend+Cycle+AR,4,0.0288,0.0286,0.1285,1.8815564098694555,2.1693836854919604,0.9459935379843764
FPP2,calls,27712,4,24.42,ConstantTrend+NoCycle+AR,4,0.3402,0.2902,7.7031,17.973792343072947,18.067814962643368,-58.35380682233377
FPP2,debitcards,160,4,4.9,ConstantTrend+NoCycle+AR,4,0.0363,0.0355,0.5218,0.8603339198510298,1.0405675424143257,0.3747712673142385
FPP2,departures,494,4,6.01,ConstantTrend+NoCycle+AR,4,0.2207,0.1879,4.6457,1.2078816891198982,1.5363184780562757,-79.23027708557957
FPP2,elecdaily,361,4,5.73,PolyTrend+Cycle+NoAR,4,0.1256,0.1182,8.9232,23.566359686157355,25.099243625474948,-149.98428280418628
FPP2,elecdemand,17516,4,16.38,ConstantTrend+NoCycle+AR,4,0.0124,0.0125,0.3276,0.0497062825439446,0.05044060291684167,0.9352517287450179
FPP2,elecequip,191,4,5.1,ConstantTrend+NoCycle+AR,4,0.0353,0.0361,0.363,3.1533344225977125,3.465498912541516,0.6863385135991622
